品目,数量,単位,高値,安値,主な産地,日付,元ファイル
きわだ,2760,1kg,2320,750,,令和元年7月12日（金）,suiexcel-8 (8).xls
あじ,2273,1kg,900,250,,令和元年7月12日（金）,suiexcel-8 (8).xls
さば,3257,1kg,700,240,,令和元年7月12日（金）,suiexcel-8 (8).xls
まいわし,3882,1kg,500,100,,令和元年7月12日（金）,suiexcel-8 (8).xls
養成ぶり,513,1kg,2430,720,,令和元年7月12日（金）,suiexcel-8 (8).xls
かつお,2860,1kg,1450,220,,令和元年7月12日（金）,suiexcel-8 (8).xls
養成まだい,3938,1kg,1404,800,,令和元年7月12日（金）,suiexcel-8 (8).xls
養成はまち,804,1kg,1242,1000,,令和元年7月12日（金）,suiexcel-8 (8).xls
養成かんぱち,1029,1kg,2170,1300,,令和元年7月12日（金）,suiexcel-8 (8).xls
するめいか,1475,1kg,972,480,,令和元年7月12日（金）,suiexcel-8 (8).xls
さけ,6105,1kg,1850,550,,令和元年7月12日（金）,suiexcel-8 (8).xls
はも,1557,1kg,2500,290,,令和元年7月12日（金）,suiexcel-8 (8).xls
たちうお,198,1kg,4000,1300,,令和元年7月12日（金）,suiexcel-8 (8).xls
たこ,541,1kg,4330,540,,令和元年7月12日（金）,suiexcel-8 (8).xls
あさり,2074,1kg,972,300,,令和元年7月12日（金）,suiexcel-8 (8).xls
養成うなぎ,200,1kg,6102,4300,,令和元年7月12日（金）,suiexcel-8 (8).xls
あゆ,973,1kg,1300,200,,令和元年7月12日（金）,suiexcel-8 (8).xls
冷凍たこ,200,1kg,2376,1296,,令和元年7月12日（金）,suiexcel-8 (8).xls
冷凍えび,782,1kg,3780,720,,令和元年7月12日（金）,suiexcel-8 (8).xls
冷凍うなぎ蒲焼,600,1kg,8694,1650,,令和元年7月12日（金）,suiexcel-8 (8).xls
塩さば,2554,1kg,760,324,,令和元年7月12日（金）,suiexcel-8 (8).xls
塩さけ,1027,1kg,2808,1030,,令和元年7月12日（金）,suiexcel-8 (8).xls
塩すけそうこ,513,1kg,3900,850,,令和元年7月12日（金）,suiexcel-8 (8).xls
丸干いわし,219,1kg,3024,1080,,令和元年7月12日（金）,suiexcel-8 (8).xls
開干さんま,373,1kg,1400,350,,令和元年7月12日（金）,suiexcel-8 (8).xls
開干あじ,332,1kg,1080,120,,令和元年7月12日（金）,suiexcel-8 (8).xls
若干かれい,123,1kg,2160,864,,令和元年7月12日（金）,suiexcel-8 (8).xls
ちりめん,1841,1kg,2700,1080,,令和元年7月12日（金）,suiexcel-8 (8).xls
なまりぶし,34,1kg,2450,800,,令和元年7月12日（金）,suiexcel-8 (8).xls
くろまぐろ,373,1kg,2900,1450,,令和元年7月13日（土）,suiexcel-9 (8).xls
きわだ,1647,1kg,2320,350,,令和元年7月13日（土）,suiexcel-9 (8).xls
あじ,1615,1kg,900,230,,令和元年7月13日（土）,suiexcel-9 (8).xls
さば,3137,1kg,680,216,,令和元年7月13日（土）,suiexcel-9 (8).xls
まいわし,3792,1kg,500,100,,令和元年7月13日（土）,suiexcel-9 (8).xls
養成ぶり,659,1kg,1630,680,,令和元年7月13日（土）,suiexcel-9 (8).xls
かつお,6177,1kg,1450,180,,令和元年7月13日（土）,suiexcel-9 (8).xls
養成まだい,5231,1kg,1404,780,,令和元年7月13日（土）,suiexcel-9 (8).xls
養成はまち,945,1kg,1242,700,,令和元年7月13日（土）,suiexcel-9 (8).xls
養成かんぱち,1491,1kg,1944,1300,,令和元年7月13日（土）,suiexcel-9 (8).xls
するめいか,225,1kg,972,840,,令和元年7月13日（土）,suiexcel-9 (8).xls
さけ,6550,1kg,2830,680,,令和元年7月13日（土）,suiexcel-9 (8).xls
はも,2278,1kg,3000,110,,令和元年7月13日（土）,suiexcel-9 (8).xls
たちうお,148,1kg,4000,850,,令和元年7月13日（土）,suiexcel-9 (8).xls
たこ,982,1kg,1900,970,,令和元年7月13日（土）,suiexcel-9 (8).xls
あさり,2236,1kg,972,250,,令和元年7月13日（土）,suiexcel-9 (8).xls
養成うなぎ,367,1kg,6102,900,,令和元年7月13日（土）,suiexcel-9 (8).xls
あゆ,1049,1kg,1300,700,,令和元年7月13日（土）,suiexcel-9 (8).xls
冷凍たこ,200,1kg,2376,1296,,令和元年7月13日（土）,suiexcel-9 (8).xls
冷凍えび,1243,1kg,3780,720,,令和元年7月13日（土）,suiexcel-9 (8).xls
冷凍うなぎ蒲焼,1440,1kg,8694,2150,,令和元年7月13日（土）,suiexcel-9 (8).xls
塩さば,7672,1kg,760,180,,令和元年7月13日（土）,suiexcel-9 (8).xls
塩さけ,1172,1kg,3348,350,,令和元年7月13日（土）,suiexcel-9 (8).xls
塩すけそうこ,1024,1kg,2750,860,,令和元年7月13日（土）,suiexcel-9 (8).xls
丸干いわし,859,1kg,2700,550,,令和元年7月13日（土）,suiexcel-9 (8).xls
開干さんま,758,1kg,1400,350,,令和元年7月13日（土）,suiexcel-9 (8).xls
開干あじ,560,1kg,1700,140,,令和元年7月13日（土）,suiexcel-9 (8).xls
若干かれい,100,1kg,2484,972,,令和元年7月13日（土）,suiexcel-9 (8).xls
ちりめん,1897,1kg,2600,540,,令和元年7月13日（土）,suiexcel-9 (8).xls
なまりぶし,40,1kg,2450,800,,令和元年7月13日（土）,suiexcel-9 (8).xls
くろまぐろ,71,1kg,2800,2800,,令和元年7月16日（火）,suiexcel-10 (8).xls
きわだ,1771,1kg,2320,180,,令和元年7月16日（火）,suiexcel-10 (8).xls
あじ,3969,1kg,570,150,,令和元年7月16日（火）,suiexcel-10 (8).xls
さば,3320,1kg,600,200,,令和元年7月16日（火）,suiexcel-10 (8).xls
まいわし,3700,1kg,324,170,,令和元年7月16日（火）,suiexcel-10 (8).xls
養成ぶり,943,1kg,2430,900,,令和元年7月16日（火）,suiexcel-10 (8).xls
かつお,4682,1kg,1450,210,,令和元年7月16日（火）,suiexcel-10 (8).xls
養成まだい,5830,1kg,1404,100,,令和元年7月16日（火）,suiexcel-10 (8).xls
養成はまち,1893,1kg,1242,700,,令和元年7月16日（火）,suiexcel-10 (8).xls
養成かんぱち,1776,1kg,1944,1300,,令和元年7月16日（火）,suiexcel-10 (8).xls
するめいか,2600,1kg,800,520,,令和元年7月16日（火）,suiexcel-10 (8).xls
さけ,3298,1kg,1850,700,,令和元年7月16日（火）,suiexcel-10 (8).xls
はも,1960,1kg,3000,120,,令和元年7月16日（火）,suiexcel-10 (8).xls
たちうお,185,1kg,2400,1188,,令和元年7月16日（火）,suiexcel-10 (8).xls
たこ,665,1kg,1900,1000,,令和元年7月16日（火）,suiexcel-10 (8).xls
あさり,4481,1kg,972,200,,令和元年7月16日（火）,suiexcel-10 (8).xls
養成うなぎ,195,1kg,6102,5076,,令和元年7月16日（火）,suiexcel-10 (8).xls
あゆ,1048,1kg,1400,480,,令和元年7月16日（火）,suiexcel-10 (8).xls
冷凍たこ,200,1kg,2376,1296,,令和元年7月16日（火）,suiexcel-10 (8).xls
冷凍えび,957,1kg,3780,720,,令和元年7月16日（火）,suiexcel-10 (8).xls
冷凍うなぎ蒲焼,4010,1kg,8694,2000,,令和元年7月16日（火）,suiexcel-10 (8).xls
塩さば,2563,1kg,4060,420,,令和元年7月16日（火）,suiexcel-10 (8).xls
塩さけ,2622,1kg,3240,850,,令和元年7月16日（火）,suiexcel-10 (8).xls
塩すけそうこ,568,1kg,2750,850,,令和元年7月16日（火）,suiexcel-10 (8).xls
丸干いわし,1512,1kg,3500,550,,令和元年7月16日（火）,suiexcel-10 (8).xls
開干さんま,631,1kg,1400,530,,令和元年7月16日（火）,suiexcel-10 (8).xls
開干あじ,555,1kg,1080,130,,令和元年7月16日（火）,suiexcel-10 (8).xls
若干かれい,345,1kg,1620,972,,令和元年7月16日（火）,suiexcel-10 (8).xls
ちりめん,1518,1kg,2000,864,,令和元年7月16日（火）,suiexcel-10 (8).xls
なまりぶし,28,1kg,800,800,,令和元年7月16日（火）,suiexcel-10 (8).xls
きわだ,1839,1kg,2320,540,,令和元年7月17日（水）,suiexcel-11 (6).xls
あじ,2556,1kg,2500,270,,令和元年7月17日（水）,suiexcel-11 (6).xls
さば,1702,1kg,900,270,,令和元年7月17日（水）,suiexcel-11 (6).xls
まいわし,2171,1kg,500,100,,令和元年7月17日（水）,suiexcel-11 (6).xls
養成ぶり,312,1kg,1630,920,,令和元年7月17日（水）,suiexcel-11 (6).xls
かつお,3239,1kg,900,200,,令和元年7月17日（水）,suiexcel-11 (6).xls
養成まだい,3862,1kg,1404,200,,令和元年7月17日（水）,suiexcel-11 (6).xls
養成はまち,903,1kg,1242,980,,令和元年7月17日（水）,suiexcel-11 (6).xls
養成かんぱち,867,1kg,1944,1300,,令和元年7月17日（水）,suiexcel-11 (6).xls
するめいか,2176,1kg,2170,432,,令和元年7月17日（水）,suiexcel-11 (6).xls
さけ,1294,1kg,1750,700,,令和元年7月17日（水）,suiexcel-11 (6).xls
はも,1977,1kg,1800,300,,令和元年7月17日（水）,suiexcel-11 (6).xls
たちうお,170,1kg,3800,1000,,令和元年7月17日（水）,suiexcel-11 (6).xls
たこ,514,1kg,1900,864,,令和元年7月17日（水）,suiexcel-11 (6).xls
あさり,1338,1kg,972,300,,令和元年7月17日（水）,suiexcel-11 (6).xls
養成うなぎ,260,1kg,6102,4300,,令和元年7月17日（水）,suiexcel-11 (6).xls
あゆ,655,1kg,1300,400,,令和元年7月17日（水）,suiexcel-11 (6).xls
冷凍たこ,200,1kg,2376,1296,,令和元年7月17日（水）,suiexcel-11 (6).xls
冷凍えび,791,1kg,3780,756,,令和元年7月17日（水）,suiexcel-11 (6).xls
冷凍うなぎ蒲焼,3210,1kg,8694,1650,,令和元年7月17日（水）,suiexcel-11 (6).xls
塩さば,2724,1kg,4060,400,,令和元年7月17日（水）,suiexcel-11 (6).xls
塩さけ,3016,1kg,1650,860,,令和元年7月17日（水）,suiexcel-11 (6).xls
塩すけそうこ,523,1kg,2750,1040,,令和元年7月17日（水）,suiexcel-11 (6).xls
丸干いわし,774,1kg,2700,600,,令和元年7月17日（水）,suiexcel-11 (6).xls
開干さんま,852,1kg,1400,350,,令和元年7月17日（水）,suiexcel-11 (6).xls
開干あじ,276,1kg,1080,550,,令和元年7月17日（水）,suiexcel-11 (6).xls
若干かれい,100,1kg,1620,972,,令和元年7月17日（水）,suiexcel-11 (6).xls
ちりめん,2513,1kg,2600,600,,令和元年7月17日（水）,suiexcel-11 (6).xls
なまりぶし,24,1kg,1250,800,,令和元年7月17日（水）,suiexcel-11 (6).xls
くろまぐろ,536,1kg,2800,1000,,令和元年7月18日（木）,suiexcel-12 (6).xls
きわだ,1394,1kg,2320,648,,令和元年7月18日（木）,suiexcel-12 (6).xls
あじ,2388,1kg,760,230,,令和元年7月18日（木）,suiexcel-12 (6).xls
さば,1440,1kg,840,320,,令和元年7月18日（木）,suiexcel-12 (6).xls
まいわし,2735,1kg,300,120,,令和元年7月18日（木）,suiexcel-12 (6).xls
養成ぶり,306,1kg,1630,930,,令和元年7月18日（木）,suiexcel-12 (6).xls
かつお,4055,1kg,600,108,,令和元年7月18日（木）,suiexcel-12 (6).xls
養成まだい,3904,1kg,1404,820,,令和元年7月18日（木）,suiexcel-12 (6).xls
養成はまち,830,1kg,1242,700,,令和元年7月18日（木）,suiexcel-12 (6).xls
養成かんぱち,942,1kg,1944,1300,,令和元年7月18日（木）,suiexcel-12 (6).xls
するめいか,2260,1kg,560,432,,令和元年7月18日（木）,suiexcel-12 (6).xls
さけ,3536,1kg,1750,450,,令和元年7月18日（木）,suiexcel-12 (6).xls
はも,2520,1kg,1800,60,,令和元年7月18日（木）,suiexcel-12 (6).xls
たちうお,331,1kg,3500,1000,,令和元年7月18日（木）,suiexcel-12 (6).xls
たこ,575,1kg,1800,864,,令和元年7月18日（木）,suiexcel-12 (6).xls
あさり,1541,1kg,972,300,,令和元年7月18日（木）,suiexcel-12 (6).xls
養成うなぎ,400,1kg,6102,4370,,令和元年7月18日（木）,suiexcel-12 (6).xls
あゆ,870,1kg,1300,500,,令和元年7月18日（木）,suiexcel-12 (6).xls
冷凍たこ,100,1kg,2376,1296,,令和元年7月18日（木）,suiexcel-12 (6).xls
冷凍えび,1007,1kg,3780,720,,令和元年7月18日（木）,suiexcel-12 (6).xls
冷凍うなぎ蒲焼,1210,1kg,8694,2160,,令和元年7月18日（木）,suiexcel-12 (6).xls
塩さば,2622,1kg,1230,420,,令和元年7月18日（木）,suiexcel-12 (6).xls
塩さけ,1536,1kg,2160,800,,令和元年7月18日（木）,suiexcel-12 (6).xls
塩すけそうこ,406,1kg,2916,1080,,令和元年7月18日（木）,suiexcel-12 (6).xls
丸干いわし,594,1kg,2700,600,,令和元年7月18日（木）,suiexcel-12 (6).xls
開干さんま,225,1kg,1400,500,,令和元年7月18日（木）,suiexcel-12 (6).xls
開干あじ,413,1kg,1080,120,,令和元年7月18日（木）,suiexcel-12 (6).xls
若干かれい,100,1kg,1620,972,,令和元年7月18日（木）,suiexcel-12 (6).xls
ちりめん,1781,1kg,2484,1100,,令和元年7月18日（木）,suiexcel-12 (6).xls
なまりぶし,9,1kg,920,920,,令和元年7月18日（木）,suiexcel-12 (6).xls
くろまぐろ,79,1kg,2900,2900,,令和元年7月19日（金）,suiexcel-13 (6).xls
きわだ,1574,1kg,2320,280,,令和元年7月19日（金）,suiexcel-13 (6).xls
あじ,1428,1kg,2500,200,,令和元年7月19日（金）,suiexcel-13 (6).xls
さば,1015,1kg,600,300,,令和元年7月19日（金）,suiexcel-13 (6).xls
まいわし,2510,1kg,330,110,,令和元年7月19日（金）,suiexcel-13 (6).xls
養成ぶり,542,1kg,2430,920,,令和元年7月19日（金）,suiexcel-13 (6).xls
かつお,2040,1kg,1450,150,,令和元年7月19日（金）,suiexcel-13 (6).xls
養成まだい,3898,1kg,1404,300,,令和元年7月19日（金）,suiexcel-13 (6).xls
養成はまち,927,1kg,1242,1000,,令和元年7月19日（金）,suiexcel-13 (6).xls
養成かんぱち,1134,1kg,1944,1300,,令和元年7月19日（金）,suiexcel-13 (6).xls
するめいか,3026,1kg,864,432,,令和元年7月19日（金）,suiexcel-13 (6).xls
さけ,2320,1kg,1850,1150,,令和元年7月19日（金）,suiexcel-13 (6).xls
はも,2580,1kg,1800,200,,令和元年7月19日（金）,suiexcel-13 (6).xls
たちうお,275,1kg,3500,1404,,令和元年7月19日（金）,suiexcel-13 (6).xls
たこ,726,1kg,1900,580,,令和元年7月19日（金）,suiexcel-13 (6).xls
あさり,1683,1kg,972,300,,令和元年7月19日（金）,suiexcel-13 (6).xls
養成うなぎ,220,1kg,6102,4370,,令和元年7月19日（金）,suiexcel-13 (6).xls
あゆ,818,1kg,1500,400,,令和元年7月19日（金）,suiexcel-13 (6).xls
冷凍たこ,200,1kg,2376,1296,,令和元年7月19日（金）,suiexcel-13 (6).xls
冷凍えび,937,1kg,3780,756,,令和元年7月19日（金）,suiexcel-13 (6).xls
冷凍うなぎ蒲焼,1110,1kg,8694,2160,,令和元年7月19日（金）,suiexcel-13 (6).xls
塩さば,1792,1kg,760,460,,令和元年7月19日（金）,suiexcel-13 (6).xls
塩さけ,1050,1kg,1600,600,,令和元年7月19日（金）,suiexcel-13 (6).xls
塩すけそうこ,1826,1kg,3900,520,,令和元年7月19日（金）,suiexcel-13 (6).xls
丸干いわし,230,1kg,2700,450,,令和元年7月19日（金）,suiexcel-13 (6).xls
開干さんま,444,1kg,2000,350,,令和元年7月19日（金）,suiexcel-13 (6).xls
開干あじ,279,1kg,1700,500,,令和元年7月19日（金）,suiexcel-13 (6).xls
若干かれい,145,1kg,1620,972,,令和元年7月19日（金）,suiexcel-13 (6).xls
ちりめん,1119,1kg,3564,648,,令和元年7月19日（金）,suiexcel-13 (6).xls
なまりぶし,6,1kg,800,800,,令和元年7月19日（金）,suiexcel-13 (6).xls
くろまぐろ,253,1kg,2900,900,,令和元年7月20日（土）,suiexcel-14 (6).xls
きわだ,2023,1kg,2320,500,,令和元年7月20日（土）,suiexcel-14 (6).xls
あじ,1659,1kg,1800,180,,令和元年7月20日（土）,suiexcel-14 (6).xls
さば,1262,1kg,486,270,,令和元年7月20日（土）,suiexcel-14 (6).xls
まいわし,3600,1kg,324,100,,令和元年7月20日（土）,suiexcel-14 (6).xls
養成ぶり,370,1kg,2430,920,,令和元年7月20日（土）,suiexcel-14 (6).xls
かつお,4193,1kg,1450,216,,令和元年7月20日（土）,suiexcel-14 (6).xls
養成まだい,5135,1kg,1404,100,,令和元年7月20日（土）,suiexcel-14 (6).xls
養成はまち,982,1kg,1242,700,,令和元年7月20日（土）,suiexcel-14 (6).xls
養成かんぱち,1319,1kg,1944,1300,,令和元年7月20日（土）,suiexcel-14 (6).xls
するめいか,1130,1kg,660,540,,令和元年7月20日（土）,suiexcel-14 (6).xls
さけ,3388,1kg,1750,400,,令和元年7月20日（土）,suiexcel-14 (6).xls
はも,2293,1kg,1800,130,,令和元年7月20日（土）,suiexcel-14 (6).xls
たちうお,302,1kg,3080,1000,,令和元年7月20日（土）,suiexcel-14 (6).xls
たこ,454,1kg,4330,648,,令和元年7月20日（土）,suiexcel-14 (6).xls
あさり,1739,1kg,972,360,,令和元年7月20日（土）,suiexcel-14 (6).xls
養成うなぎ,390,1kg,6102,4370,,令和元年7月20日（土）,suiexcel-14 (6).xls
あゆ,937,1kg,1300,180,,令和元年7月20日（土）,suiexcel-14 (6).xls
冷凍たこ,200,1kg,2376,1296,,令和元年7月20日（土）,suiexcel-14 (6).xls
冷凍えび,1012,1kg,3780,720,,令和元年7月20日（土）,suiexcel-14 (6).xls
冷凍うなぎ蒲焼,3065,1kg,8694,2000,,令和元年7月20日（土）,suiexcel-14 (6).xls
塩さば,2174,1kg,3550,432,,令和元年7月20日（土）,suiexcel-14 (6).xls
塩さけ,2616,1kg,2808,600,,令和元年7月20日（土）,suiexcel-14 (6).xls
塩すけそうこ,1004,1kg,2310,850,,令和元年7月20日（土）,suiexcel-14 (6).xls
丸干いわし,264,1kg,2700,1080,,令和元年7月20日（土）,suiexcel-14 (6).xls
開干さんま,364,1kg,1400,550,,令和元年7月20日（土）,suiexcel-14 (6).xls
開干あじ,419,1kg,1080,550,,令和元年7月20日（土）,suiexcel-14 (6).xls
若干かれい,200,1kg,1620,972,,令和元年7月20日（土）,suiexcel-14 (6).xls
ちりめん,637,1kg,3564,540,,令和元年7月20日（土）,suiexcel-14 (6).xls
なまりぶし,39,1kg,1250,800,,令和元年7月20日（土）,suiexcel-14 (6).xls
くろまぐろ,196,1kg,2800,2720,,令和元年7月22日（月）,suiexcel-15 (6).xls
きわだ,1590,1kg,2320,500,,令和元年7月22日（月）,suiexcel-15 (6).xls
あじ,1655,1kg,1170,230,,令和元年7月22日（月）,suiexcel-15 (6).xls
さば,1718,1kg,560,320,,令和元年7月22日（月）,suiexcel-15 (6).xls
まいわし,2722,1kg,700,100,,令和元年7月22日（月）,suiexcel-15 (6).xls
養成ぶり,552,1kg,1650,850,,令和元年7月22日（月）,suiexcel-15 (6).xls
かつお,1900,1kg,850,200,,令和元年7月22日（月）,suiexcel-15 (6).xls
養成まだい,4883,1kg,1404,200,,令和元年7月22日（月）,suiexcel-15 (6).xls
養成はまち,1321,1kg,1242,700,,令和元年7月22日（月）,suiexcel-15 (6).xls
養成かんぱち,1343,1kg,1944,1300,,令和元年7月22日（月）,suiexcel-15 (6).xls
するめいか,2395,1kg,756,540,,令和元年7月22日（月）,suiexcel-15 (6).xls
さけ,3200,1kg,2910,630,,令和元年7月22日（月）,suiexcel-15 (6).xls
はも,1207,1kg,1836,300,,令和元年7月22日（月）,suiexcel-15 (6).xls
たちうお,95,1kg,2400,756,,令和元年7月22日（月）,suiexcel-15 (6).xls
たこ,408,1kg,2268,648,,令和元年7月22日（月）,suiexcel-15 (6).xls
あさり,2776,1kg,972,240,,令和元年7月22日（月）,suiexcel-15 (6).xls
養成うなぎ,440,1kg,6102,4450,,令和元年7月22日（月）,suiexcel-15 (6).xls
あゆ,699,1kg,1300,700,,令和元年7月22日（月）,suiexcel-15 (6).xls
冷凍たこ,200,1kg,2376,1296,,令和元年7月22日（月）,suiexcel-15 (6).xls
冷凍えび,1202,1kg,3780,720,,令和元年7月22日（月）,suiexcel-15 (6).xls
冷凍うなぎ蒲焼,700,1kg,8694,2160,,令和元年7月22日（月）,suiexcel-15 (6).xls
塩さば,4074,1kg,648,230,,令和元年7月22日（月）,suiexcel-15 (6).xls
塩さけ,2134,1kg,1600,790,,令和元年7月22日（月）,suiexcel-15 (6).xls
塩すけそうこ,822,1kg,2916,900,,令和元年7月22日（月）,suiexcel-15 (6).xls
丸干いわし,482,1kg,2700,550,,令和元年7月22日（月）,suiexcel-15 (6).xls
開干さんま,396,1kg,1400,350,,令和元年7月22日（月）,suiexcel-15 (6).xls
開干あじ,307,1kg,1080,550,,令和元年7月22日（月）,suiexcel-15 (6).xls
若干かれい,100,1kg,1620,972,,令和元年7月22日（月）,suiexcel-15 (6).xls
ちりめん,1189,1kg,3564,800,,令和元年7月22日（月）,suiexcel-15 (6).xls
なまりぶし,40,1kg,1050,800,,令和元年7月22日（月）,suiexcel-15 (6).xls
くろまぐろ,219,1kg,2300,1600,,令和元年7月23日（火）,suiexcel-16 (6).xls
