品目,数量,単位,高値,安値,主な産地,日付,元ファイル
かき,3823,1kg,2808,1080,,平成28年1月18日（月）,suiexcel10 (12).xls
冷凍もんごいか,256,1kg,3045,630,,平成28年1月18日（月）,suiexcel10 (12).xls
冷凍たこ,200,1kg,945,756,,平成28年1月18日（月）,suiexcel10 (12).xls
冷凍えび,2008,1kg,3460.5714285714284,788,,平成28年1月18日（月）,suiexcel10 (12).xls
塩さば,5382,1kg,1002.4633991088479,486,,平成28年1月18日（月）,suiexcel10 (12).xls
塩さけ,750,1kg,894,894,,平成28年1月18日（月）,suiexcel10 (12).xls
塩すけそうこ,1463,1kg,3865.463878326996,1080,,平成28年1月18日（月）,suiexcel10 (12).xls
塩いわし,250,1kg,1080,540,,平成28年1月18日（月）,suiexcel10 (12).xls
開干あじ,164,1kg,1080,746,,平成28年1月18日（月）,suiexcel10 (12).xls
ちりめん,3260,1kg,2589.908163265306,1295,,平成28年1月18日（月）,suiexcel10 (12).xls
かますごかまあげ,50,1kg,756,648,,平成28年1月18日（月）,suiexcel10 (12).xls
きわだ,819,1kg,3152.45,918,,平成28年1月19日（火）,suiexcel11 (12).xls
あじ,1556,1kg,2230.9811320754716,270,,平成28年1月19日（火）,suiexcel11 (12).xls
さば,4711,1kg,651.2630098452884,278,,平成28年1月19日（火）,suiexcel11 (12).xls
まいわし,1560,1kg,440,162,,平成28年1月19日（火）,suiexcel11 (12).xls
養成ぶり,7949,1kg,1188,640,,平成28年1月19日（火）,suiexcel11 (12).xls
養成まだい,4871,1kg,1505.59391634981,864,,平成28年1月19日（火）,suiexcel11 (12).xls
さごし,1410,1kg,745,529,,平成28年1月19日（火）,suiexcel11 (12).xls
養成はまち,761,1kg,1526.2139037433153,600,,平成28年1月19日（火）,suiexcel11 (12).xls
養成かんぱち,1412,1kg,1845.215419501134,900,,平成28年1月19日（火）,suiexcel11 (12).xls
するめいか,1850,1kg,2550,594,,平成28年1月19日（火）,suiexcel11 (12).xls
さけ,1560,1kg,1898.3494584837545,1124,,平成28年1月19日（火）,suiexcel11 (12).xls
養成ふぐ,270,1kg,5454,2700,,平成28年1月19日（火）,suiexcel11 (12).xls
たこ,334,1kg,11000,680,,平成28年1月19日（火）,suiexcel11 (12).xls
かに,432,1kg,4341.4,2160,,平成28年1月19日（火）,suiexcel11 (12).xls
はまぐり,625,1kg,1836,432,,平成28年1月19日（火）,suiexcel11 (12).xls
あさり,2234,1kg,1020.2568493150684,432,,平成28年1月19日（火）,suiexcel11 (12).xls
かき,4412,1kg,2808,1032,,平成28年1月19日（火）,suiexcel11 (12).xls
冷凍もんごいか,774,1kg,3045,630,,平成28年1月19日（火）,suiexcel11 (12).xls
冷凍たこ,500,1kg,945,756,,平成28年1月19日（火）,suiexcel11 (12).xls
冷凍えび,2056,1kg,3423.609375,788,,平成28年1月19日（火）,suiexcel11 (12).xls
塩さば,2522,1kg,2500,432,,平成28年1月19日（火）,suiexcel11 (12).xls
塩さけ,165,1kg,1139.3818181818183,780,,平成28年1月19日（火）,suiexcel11 (12).xls
塩すけそうこ,501,1kg,4082.749295774648,1080,,平成28年1月19日（火）,suiexcel11 (12).xls
開干あじ,207,1kg,1080,551,,平成28年1月19日（火）,suiexcel11 (12).xls
若干かれい,66,1kg,2160,1080,,平成28年1月19日（火）,suiexcel11 (12).xls
ちりめん,5138,1kg,4122.598746081505,1080,,平成28年1月19日（火）,suiexcel11 (12).xls
かますごかまあげ,50,1kg,756,648,,平成28年1月19日（火）,suiexcel11 (12).xls
くろまぐろ,251,1kg,3592.338624338624,2000,,平成28年1月21日（木）,suiexcel12 (12).xls
きわだ,1758,1kg,2339.220447284345,324,,平成28年1月21日（木）,suiexcel12 (12).xls
あじ,743,1kg,2128.5242718446602,594,,平成28年1月21日（木）,suiexcel12 (12).xls
さば,4131,1kg,1100,270,,平成28年1月21日（木）,suiexcel12 (12).xls
まいわし,2150,1kg,270,162,,平成28年1月21日（木）,suiexcel12 (12).xls
養成ぶり,10214,1kg,1188,450,,平成28年1月21日（木）,suiexcel12 (12).xls
養成まだい,5869,1kg,1593.6878260869564,864,,平成28年1月21日（木）,suiexcel12 (12).xls
さごし,1300,1kg,648,432,,平成28年1月21日（木）,suiexcel12 (12).xls
養成はまち,671,1kg,4320,600,,平成28年1月21日（木）,suiexcel12 (12).xls
養成かんぱち,1859,1kg,2037.4175691937426,1296,,平成28年1月21日（木）,suiexcel12 (12).xls
するめいか,1166,1kg,824.7567567567567,450,,平成28年1月21日（木）,suiexcel12 (12).xls
さけ,3087,1kg,1891.7257628427965,1096,,平成28年1月21日（木）,suiexcel12 (12).xls
養成ふぐ,628,1kg,5533.731343283582,799,,平成28年1月21日（木）,suiexcel12 (12).xls
たこ,306,1kg,11700,950,,平成28年1月21日（木）,suiexcel12 (12).xls
かに,442,1kg,2916,1265,,平成28年1月21日（木）,suiexcel12 (12).xls
はまぐり,585,1kg,1836,432,,平成28年1月21日（木）,suiexcel12 (12).xls
あさり,2992,1kg,1003.2077393075356,432,,平成28年1月21日（木）,suiexcel12 (12).xls
かき,3966,1kg,2808,1080,,平成28年1月21日（木）,suiexcel12 (12).xls
冷凍もんごいか,628,1kg,3296,630,,平成28年1月21日（木）,suiexcel12 (12).xls
冷凍たこ,500,1kg,945,756,,平成28年1月21日（木）,suiexcel12 (12).xls
冷凍えび,1949,1kg,3777.181208053691,788,,平成28年1月21日（木）,suiexcel12 (12).xls
塩さば,6014,1kg,2500,432,,平成28年1月21日（木）,suiexcel12 (12).xls
塩さけ,528,1kg,986.360655737705,740,,平成28年1月21日（木）,suiexcel12 (12).xls
塩すけそうこ,342,1kg,3326.4375,1728,,平成28年1月21日（木）,suiexcel12 (12).xls
塩いわし,372,1kg,819.7692307692307,442,,平成28年1月21日（木）,suiexcel12 (12).xls
開干あじ,282,1kg,1339.4782608695652,702,,平成28年1月21日（木）,suiexcel12 (12).xls
ちりめん,1393,1kg,2616.225108225108,1512,,平成28年1月21日（木）,suiexcel12 (12).xls
かますごかまあげ,50,1kg,756,648,,平成28年1月21日（木）,suiexcel12 (12).xls
くろまぐろ,234,1kg,4201.538461538462,3400,,平成28年1月22日（金）,suiexcel13 (12).xls
きわだ,1595,1kg,2284.2723521320495,810,,平成28年1月22日（金）,suiexcel13 (12).xls
あじ,637,1kg,5600,700,,平成28年1月22日（金）,suiexcel13 (12).xls
さば,3350,1kg,659.2114285714285,375,,平成28年1月22日（金）,suiexcel13 (12).xls
まいわし,2663,1kg,250,108,,平成28年1月22日（金）,suiexcel13 (12).xls
養成ぶり,8154,1kg,1188,620,,平成28年1月22日（金）,suiexcel13 (12).xls
養成まだい,4704,1kg,1744.5877192982457,864,,平成28年1月22日（金）,suiexcel13 (12).xls
さごし,792,1kg,1800,508,,平成28年1月22日（金）,suiexcel13 (12).xls
養成はまち,875,1kg,1575.162393162393,616,,平成28年1月22日（金）,suiexcel13 (12).xls
養成かんぱち,1701,1kg,1921.9618644067796,850,,平成28年1月22日（金）,suiexcel13 (12).xls
するめいか,510,1kg,922.6125,450,,平成28年1月22日（金）,suiexcel13 (12).xls
さけ,2957,1kg,1799.2268258426966,952,,平成28年1月22日（金）,suiexcel13 (12).xls
養成ふぐ,469,1kg,6053.893333333333,3240,,平成28年1月22日（金）,suiexcel13 (12).xls
たこ,436,1kg,8000,799,,平成28年1月22日（金）,suiexcel13 (12).xls
かに,125,1kg,7639,3892,,平成28年1月22日（金）,suiexcel13 (12).xls
はまぐり,696,1kg,1836,432,,平成28年1月22日（金）,suiexcel13 (12).xls
あさり,1743,1kg,1106.2337662337663,378,,平成28年1月22日（金）,suiexcel13 (12).xls
かき,3560,1kg,2808,1048,,平成28年1月22日（金）,suiexcel13 (12).xls
冷凍もんごいか,664,1kg,3045,600,,平成28年1月22日（金）,suiexcel13 (12).xls
冷凍たこ,500,1kg,945,756,,平成28年1月22日（金）,suiexcel13 (12).xls
冷凍えび,2152,1kg,3158.308724832215,788,,平成28年1月22日（金）,suiexcel13 (12).xls
塩さば,1618,1kg,1800,432,,平成28年1月22日（金）,suiexcel13 (12).xls
塩さけ,2086,1kg,1041.7371763556423,700,,平成28年1月22日（金）,suiexcel13 (12).xls
塩すけそうこ,144,1kg,4710.105263157895,2425,,平成28年1月22日（金）,suiexcel13 (12).xls
塩いわし,210,1kg,2400,2400,,平成28年1月22日（金）,suiexcel13 (12).xls
開干あじ,119,1kg,1080,90,,平成28年1月22日（金）,suiexcel13 (12).xls
若干かれい,100,1kg,648,594,,平成28年1月22日（金）,suiexcel13 (12).xls
ちりめん,2529,1kg,2801.9211927582533,972,,平成28年1月22日（金）,suiexcel13 (12).xls
かますごかまあげ,50,1kg,756,648,,平成28年1月22日（金）,suiexcel13 (12).xls
くろまぐろ,184,1kg,3730.771739130435,2500,,平成28年1月23日（土）,suiexcel14 (12).xls
きわだ,1596,1kg,1847.72049689441,500,,平成28年1月23日（土）,suiexcel14 (12).xls
あじ,937,1kg,4300,600,,平成28年1月23日（土）,suiexcel14 (12).xls
さば,1764,1kg,1800,324,,平成28年1月23日（土）,suiexcel14 (12).xls
まいわし,3940,1kg,324,215,,平成28年1月23日（土）,suiexcel14 (12).xls
養成ぶり,10638,1kg,1188,630,,平成28年1月23日（土）,suiexcel14 (12).xls
養成まだい,5924,1kg,1404,700,,平成28年1月23日（土）,suiexcel14 (12).xls
さごし,1660,1kg,2150,432,,平成28年1月23日（土）,suiexcel14 (12).xls
養成はまち,802,1kg,1485.8006644518273,600,,平成28年1月23日（土）,suiexcel14 (12).xls
養成かんぱち,2362,1kg,1763.6,1000,,平成28年1月23日（土）,suiexcel14 (12).xls
するめいか,62,1kg,1218.774193548387,834,,平成28年1月23日（土）,suiexcel14 (12).xls
さけ,2102,1kg,2148.78125,1234,,平成28年1月23日（土）,suiexcel14 (12).xls
養成ふぐ,623,1kg,5894.9375,2592,,平成28年1月23日（土）,suiexcel14 (12).xls
たこ,460,1kg,8500,907,,平成28年1月23日（土）,suiexcel14 (12).xls
かに,457,1kg,3919.4135338345864,2032,,平成28年1月23日（土）,suiexcel14 (12).xls
はまぐり,705,1kg,1836,418,,平成28年1月23日（土）,suiexcel14 (12).xls
あさり,1740,1kg,1087.2666666666667,378,,平成28年1月23日（土）,suiexcel14 (12).xls
かき,5683,1kg,2808,1008,,平成28年1月23日（土）,suiexcel14 (12).xls
冷凍もんごいか,622,1kg,3045,630,,平成28年1月23日（土）,suiexcel14 (12).xls
冷凍たこ,510,1kg,1296,756,,平成28年1月23日（土）,suiexcel14 (12).xls
冷凍えび,2207,1kg,3313.136,788,,平成28年1月23日（土）,suiexcel14 (12).xls
塩さば,4840,1kg,1275,216,,平成28年1月23日（土）,suiexcel14 (12).xls
塩さけ,197,1kg,1550.3959390862942,780,,平成28年1月23日（土）,suiexcel14 (12).xls
塩すけそうこ,1187,1kg,3148.0592255125284,1566,,平成28年1月23日（土）,suiexcel14 (12).xls
塩いわし,50,1kg,562,562,,平成28年1月23日（土）,suiexcel14 (12).xls
開干あじ,580,1kg,1554.2457627118645,821,,平成28年1月23日（土）,suiexcel14 (12).xls
若干かれい,50,1kg,1080,864,,平成28年1月23日（土）,suiexcel14 (12).xls
ちりめん,1863,1kg,4168.0224719101125,1296,,平成28年1月23日（土）,suiexcel14 (12).xls
かますごかまあげ,50,1kg,756,648,,平成28年1月23日（土）,suiexcel14 (12).xls
くろまぐろ,119,1kg,3609.126050420168,2000,,平成28年1月25日（月）,suiexcel15 (12).xls
きわだ,1467,1kg,1910.6542923433874,216,,平成28年1月25日（月）,suiexcel15 (12).xls
あじ,323,1kg,1689.0410958904108,900,,平成28年1月25日（月）,suiexcel15 (12).xls
さば,4691,1kg,599.9648682559598,330,,平成28年1月25日（月）,suiexcel15 (12).xls
まいわし,2528,1kg,400,216,,平成28年1月25日（月）,suiexcel15 (12).xls
養成ぶり,9622,1kg,1188,620,,平成28年1月25日（月）,suiexcel15 (12).xls
養成まだい,5661,1kg,1492.8168880455407,864,,平成28年1月25日（月）,suiexcel15 (12).xls
さごし,1920,1kg,702,486,,平成28年1月25日（月）,suiexcel15 (12).xls
養成はまち,878,1kg,1399.1111111111113,700,,平成28年1月25日（月）,suiexcel15 (12).xls
養成かんぱち,1868,1kg,2005.5054945054944,1296,,平成28年1月25日（月）,suiexcel15 (12).xls
するめいか,10,1kg,486,486,,平成28年1月25日（月）,suiexcel15 (12).xls
さけ,1389,1kg,1784.7695683979518,1212,,平成28年1月25日（月）,suiexcel15 (12).xls
養成ふぐ,511,1kg,5861.365853658536,3564,,平成28年1月25日（月）,suiexcel15 (12).xls
たこ,505,1kg,8600,810,,平成28年1月25日（月）,suiexcel15 (12).xls
かに,155,1kg,6741.263157894737,4104,,平成28年1月25日（月）,suiexcel15 (12).xls
はまぐり,548,1kg,1836,432,,平成28年1月25日（月）,suiexcel15 (12).xls
あさり,1073,1kg,1107.9755501222494,378,,平成28年1月25日（月）,suiexcel15 (12).xls
かき,4015,1kg,2808,1080,,平成28年1月25日（月）,suiexcel15 (12).xls
冷凍もんごいか,761,1kg,3045,630,,平成28年1月25日（月）,suiexcel15 (12).xls
冷凍たこ,500,1kg,945,756,,平成28年1月25日（月）,suiexcel15 (12).xls
冷凍えび,1957,1kg,3902.714285714286,788,,平成28年1月25日（月）,suiexcel15 (12).xls
塩さば,1432,1kg,1800,432,,平成28年1月25日（月）,suiexcel15 (12).xls
塩さけ,1000,1kg,932.8979999999999,750,,平成28年1月25日（月）,suiexcel15 (12).xls
塩すけそうこ,1102,1kg,3807.295918367347,1296,,平成28年1月25日（月）,suiexcel15 (12).xls
塩いわし,36,1kg,702,702,,平成28年1月25日（月）,suiexcel15 (12).xls
開干あじ,135,1kg,1358.5692307692307,717,,平成28年1月25日（月）,suiexcel15 (12).xls
若干かれい,116,1kg,2160,756,,平成28年1月25日（月）,suiexcel15 (12).xls
ちりめん,1774,1kg,3822.850174216028,1512,,平成28年1月25日（月）,suiexcel15 (12).xls
かますごかまあげ,50,1kg,756,648,,平成28年1月25日（月）,suiexcel15 (12).xls
きわだ,1154,1kg,2116.807920792079,216,,平成28年1月26日（火）,suiexcel16 (12).xls
あじ,2271,1kg,1180.2957746478874,324,,平成28年1月26日（火）,suiexcel16 (12).xls
さば,1818,1kg,1200,486,,平成28年1月26日（火）,suiexcel16 (12).xls
まいわし,200,1kg,432,324,,平成28年1月26日（火）,suiexcel16 (12).xls
養成ぶり,6305,1kg,1188,650,,平成28年1月26日（火）,suiexcel16 (12).xls
養成まだい,5000,1kg,1608.6015748031496,864,,平成28年1月26日（火）,suiexcel16 (12).xls
さごし,1150,1kg,605,497,,平成28年1月26日（火）,suiexcel16 (12).xls
養成はまち,656,1kg,1265.6849315068494,940,,平成28年1月26日（火）,suiexcel16 (12).xls
養成かんぱち,1314,1kg,1794.3361344537816,1000,,平成28年1月26日（火）,suiexcel16 (12).xls
するめいか,20,1kg,486,486,,平成28年1月26日（火）,suiexcel16 (12).xls
さけ,1346,1kg,1818.2591725214675,1099,,平成28年1月26日（火）,suiexcel16 (12).xls
養成ふぐ,282,1kg,4294.070707070707,3200,,平成28年1月26日（火）,suiexcel16 (12).xls
たこ,479,1kg,12000,680,,平成28年1月26日（火）,suiexcel16 (12).xls
かに,136,1kg,8208,2640,,平成28年1月26日（火）,suiexcel16 (12).xls
はまぐり,545,1kg,1836,432,,平成28年1月26日（火）,suiexcel16 (12).xls
あさり,2194,1kg,1046.7252252252251,432,,平成28年1月26日（火）,suiexcel16 (12).xls
かき,5308,1kg,2700,1033,,平成28年1月26日（火）,suiexcel16 (12).xls
冷凍もんごいか,610,1kg,3045,630,,平成28年1月26日（火）,suiexcel16 (12).xls
冷凍たこ,500,1kg,945,756,,平成28年1月26日（火）,suiexcel16 (12).xls
冷凍えび,1940,1kg,3353.457142857143,788,,平成28年1月26日（火）,suiexcel16 (12).xls
塩さば,3102,1kg,1800,432,,平成28年1月26日（火）,suiexcel16 (12).xls
塩さけ,1485,1kg,1061.2484848484848,600,,平成28年1月26日（火）,suiexcel16 (12).xls
塩すけそうこ,365,1kg,3665.609756097561,1242,,平成28年1月26日（火）,suiexcel16 (12).xls
塩いわし,1458,1kg,1500,476,,平成28年1月26日（火）,suiexcel16 (12).xls
開干あじ,196,1kg,1743.5416666666667,864,,平成28年1月26日（火）,suiexcel16 (12).xls
ちりめん,774,1kg,3823.977099236641,281,,平成28年1月26日（火）,suiexcel16 (12).xls
かますごかまあげ,50,1kg,756,648,,平成28年1月26日（火）,suiexcel16 (12).xls
くろまぐろ,283,1kg,4346.8056537102475,2000,,平成28年1月28日（木）,suiexcel17 (12).xls
きわだ,1556,1kg,1894.3714285714286,594,,平成28年1月28日（木）,suiexcel17 (12).xls
あじ,413,1kg,5000,750,,平成28年1月28日（木）,suiexcel17 (12).xls
さば,1754,1kg,432,321,,平成28年1月28日（木）,suiexcel17 (12).xls
まいわし,3038,1kg,400,162,,平成28年1月28日（木）,suiexcel17 (12).xls
養成ぶり,11943,1kg,1188,450,,平成28年1月28日（木）,suiexcel17 (12).xls
養成まだい,5870,1kg,1650.8274967574578,864,,平成28年1月28日（木）,suiexcel17 (12).xls
さごし,2400,1kg,1900,508,,平成28年1月28日（木）,suiexcel17 (12).xls
養成はまち,921,1kg,1475.9100529100529,700,,平成28年1月28日（木）,suiexcel17 (12).xls
養成かんぱち,1761,1kg,1729.4026315789474,1000,,平成28年1月28日（木）,suiexcel17 (12).xls
するめいか,1137,1kg,1042.764705882353,450,,平成28年1月28日（木）,suiexcel17 (12).xls
さけ,1904,1kg,1946.983870967742,1163,,平成28年1月28日（木）,suiexcel17 (12).xls
養成ふぐ,695,1kg,4599.461904761904,3200,,平成28年1月28日（木）,suiexcel17 (12).xls
たこ,571,1kg,8800,518,,平成28年1月28日（木）,suiexcel17 (12).xls
かに,285,1kg,3394.8581560283687,1770,,平成28年1月28日（木）,suiexcel17 (12).xls
はまぐり,633,1kg,1944,486,,平成28年1月28日（木）,suiexcel17 (12).xls
あさり,3205,1kg,982.6266666666668,432,,平成28年1月28日（木）,suiexcel17 (12).xls
かき,4749,1kg,2700,1080,,平成28年1月28日（木）,suiexcel17 (12).xls
冷凍もんごいか,674,1kg,3045,630,,平成28年1月28日（木）,suiexcel17 (12).xls
冷凍たこ,500,1kg,945,756,,平成28年1月28日（木）,suiexcel17 (12).xls
冷凍えび,2097,1kg,3535.181818181818,788,,平成28年1月28日（木）,suiexcel17 (12).xls
塩さば,5354,1kg,2500,432,,平成28年1月28日（木）,suiexcel17 (12).xls
塩さけ,944,1kg,827.7853982300885,650,,平成28年1月28日（木）,suiexcel17 (12).xls
塩すけそうこ,522,1kg,3743.214285714286,1701,,平成28年1月28日（木）,suiexcel17 (12).xls
塩いわし,2280,1kg,933.3,216,,平成28年1月28日（木）,suiexcel17 (12).xls
開干あじ,469,1kg,1691.0276497695852,864,,平成28年1月28日（木）,suiexcel17 (12).xls
若干かれい,60,1kg,2376,540,,平成28年1月28日（木）,suiexcel17 (12).xls
ちりめん,2281,1kg,3201.518987341772,1296,,平成28年1月28日（木）,suiexcel17 (12).xls
かますごかまあげ,50,1kg,756,648,,平成28年1月28日（木）,suiexcel17 (12).xls
くろまぐろ,111,1kg,3936.198198198198,3300,,平成28年1月30日（土）,suiexcel18 (12).xls
きわだ,1478,1kg,2256.6448362720403,350,,平成28年1月30日（土）,suiexcel18 (12).xls
あじ,1319,1kg,1464.0985221674878,540,,平成28年1月30日（土）,suiexcel18 (12).xls
さば,5155,1kg,500,270,,平成28年1月30日（土）,suiexcel18 (12).xls
まいわし,2875,1kg,216,108,,平成28年1月30日（土）,suiexcel18 (12).xls
養成ぶり,9415,1kg,1198.821210061183,749,,平成28年1月30日（土）,suiexcel18 (12).xls
