品目,数量,単位,高値,安値,主な産地,日付,元ファイル
冷凍もんごいか,370,1kg,3240,1512,648,日付不明,suiexcel-11.xlsx
冷凍たこ,40,1kg,2592,1944,648,日付不明,suiexcel-11.xlsx
冷凍えび,1371,1kg,4860,1458,648,日付不明,suiexcel-11.xlsx
塩さば,3458,1kg,1230,540,410,日付不明,suiexcel-11.xlsx
塩さけ,2312,1kg,1950,0,830,日付不明,suiexcel-11.xlsx
塩すけそうこ,442,1kg,2376,1620,900,日付不明,suiexcel-11.xlsx
開干さんま,218,1kg,1944,0,750,日付不明,suiexcel-11.xlsx
開干あじ,327,1kg,1620,0,620,日付不明,suiexcel-11.xlsx
若干かれい,200,1kg,1620,0,864,日付不明,suiexcel-11.xlsx
ちりめん,787,1kg,2000,0,1050,日付不明,suiexcel-11.xlsx
なまりぶし,56,1kg,12250,1080,950,日付不明,suiexcel-11.xlsx
ほたるいか,775,1kg,3000,0,500,日付不明,suiexcel-11.xlsx
くろまぐろ,400,1kg,3240,3132,2916,日付不明,suiexcel-12.xlsx
きわだ,809,1kg,2700,1296,864,日付不明,suiexcel-12.xlsx
あじ,1022,1kg,5000,0,300,日付不明,suiexcel-12.xlsx
さば,2154,1kg,3680,0,120,日付不明,suiexcel-12.xlsx
まいわし,1458,1kg,270,0,162,日付不明,suiexcel-12.xlsx
養成ぶり,249,1kg,1650,0,1080,日付不明,suiexcel-12.xlsx
かつお,1732,1kg,1050,0,380,日付不明,suiexcel-12.xlsx
養成まだい,5168,1kg,1350,0,240,日付不明,suiexcel-12.xlsx
さわら,2190,1kg,1200,0,756,日付不明,suiexcel-12.xlsx
かれい,964,1kg,2500,0,300,日付不明,suiexcel-12.xlsx
養成はまち,677,1kg,1620,0,800,日付不明,suiexcel-12.xlsx
養成かんぱち,1289,1kg,2060,0,1250,日付不明,suiexcel-12.xlsx
さけ,2000,1kg,2400,0,1000,日付不明,suiexcel-12.xlsx
たこ,161,1kg,3000,1728,800,日付不明,suiexcel-12.xlsx
はまぐり,305,1kg,2916,1500,864,日付不明,suiexcel-12.xlsx
しじみ,558,1kg,1360,0,550,日付不明,suiexcel-12.xlsx
あさり,1306,1kg,1650,0,432,日付不明,suiexcel-12.xlsx
ほたて貝,687,1kg,6220,0,324,日付不明,suiexcel-12.xlsx
冷凍もんごいか,590,1kg,3240,2650,648,日付不明,suiexcel-12.xlsx
冷凍たこ,50,1kg,2592,1944,648,日付不明,suiexcel-12.xlsx
冷凍えび,1704,1kg,4860,1458,648,日付不明,suiexcel-12.xlsx
塩さば,4716,1kg,800,486,250,日付不明,suiexcel-12.xlsx
塩さけ,2314,1kg,2450,0,1000,日付不明,suiexcel-12.xlsx
塩すけそうこ,887,1kg,2268,0,800,日付不明,suiexcel-12.xlsx
開干さんま,200,1kg,1944,0,1404,日付不明,suiexcel-12.xlsx
開干あじ,222,1kg,1620,750,750,日付不明,suiexcel-12.xlsx
若干かれい,276,1kg,2376,1350,864,日付不明,suiexcel-12.xlsx
ちりめん,1094,1kg,2310,0,864,日付不明,suiexcel-12.xlsx
