品目,数量,単位,高値,安値,主な産地,日付,元ファイル
冷凍たこ,400,1kg,2700,1296,,平成31年1月21日（月）,suiexcel-3.xls
冷凍えび,1697,1kg,2718.0812182741115,972,,平成31年1月21日（月）,suiexcel-3.xls
塩さば,5162,1kg,648,432,,平成31年1月21日（月）,suiexcel-3.xls
塩さけ,349,1kg,1230,1230,,平成31年1月21日（月）,suiexcel-3.xls
塩すけそうこ,473,1kg,3595.486274509804,1620,,平成31年1月21日（月）,suiexcel-3.xls
塩いわし,180,1kg,740,370,,平成31年1月21日（月）,suiexcel-3.xls
開干あじ,158,1kg,1425.2413793103449,748,,平成31年1月21日（月）,suiexcel-3.xls
若干かれい,100,1kg,1944,972,,平成31年1月21日（月）,suiexcel-3.xls
ちりめん,317,1kg,4320,1409,,平成31年1月21日（月）,suiexcel-3.xls
かますごかまあげ,348,1kg,2124,1062,,平成31年1月21日（月）,suiexcel-3.xls
きわだ,2275,1kg,2738.9572039942936,1000,,平成31年1月22日（火）,suiexcel-4.xls
あじ,444,1kg,755.7297297297297,100,,平成31年1月22日（火）,suiexcel-4.xls
さば,5397,1kg,378,270,,平成31年1月22日（火）,suiexcel-4.xls
まいわし,790,1kg,270,162,,平成31年1月22日（火）,suiexcel-4.xls
養成ぶり,2590,1kg,1266.8282685512368,860,,平成31年1月22日（火）,suiexcel-4.xls
養成まだい,5652,1kg,2053.0458536585365,200,,平成31年1月22日（火）,suiexcel-4.xls
さごし,510,1kg,648,432,,平成31年1月22日（火）,suiexcel-4.xls
養成はまち,387,1kg,1588.897435897436,700,,平成31年1月22日（火）,suiexcel-4.xls
養成かんぱち,1268,1kg,1831.109489051095,1000,,平成31年1月22日（火）,suiexcel-4.xls
するめいか,1054,1kg,864,708,,平成31年1月22日（火）,suiexcel-4.xls
さけ,2054,1kg,2430.344434706398,1188,,平成31年1月22日（火）,suiexcel-4.xls
養成ふぐ,457,1kg,5298.860986547085,1836,,平成31年1月22日（火）,suiexcel-4.xls
たこ,183,1kg,12000,1404,,平成31年1月22日（火）,suiexcel-4.xls
かに,199,1kg,8284.146341463415,2160,,平成31年1月22日（火）,suiexcel-4.xls
はまぐり,474,1kg,1836,540,,平成31年1月22日（火）,suiexcel-4.xls
あさり,1736,1kg,1014.172744721689,100,,平成31年1月22日（火）,suiexcel-4.xls
かき,4636,1kg,2160,864,,平成31年1月22日（火）,suiexcel-4.xls
冷凍もんごいか,418,1kg,4308,864,,平成31年1月22日（火）,suiexcel-4.xls
冷凍たこ,400,1kg,2700,1296,,平成31年1月22日（火）,suiexcel-4.xls
冷凍えび,1778,1kg,3948.357142857143,972,,平成31年1月22日（火）,suiexcel-4.xls
塩さば,2048,1kg,648,432,,平成31年1月22日（火）,suiexcel-4.xls
塩さけ,3968,1kg,1086,1086,,平成31年1月22日（火）,suiexcel-4.xls
塩すけそうこ,228,1kg,3911.7403846153848,1962,,平成31年1月22日（火）,suiexcel-4.xls
塩いわし,10,1kg,464,464,,平成31年1月22日（火）,suiexcel-4.xls
開干あじ,463,1kg,1080,70,,平成31年1月22日（火）,suiexcel-4.xls
若干かれい,100,1kg,1620,972,,平成31年1月22日（火）,suiexcel-4.xls
ちりめん,412,1kg,6096.547619047619,1620,,平成31年1月22日（火）,suiexcel-4.xls
かますごかまあげ,275,1kg,1139,1080,,平成31年1月22日（火）,suiexcel-4.xls
くろまぐろ,72,1kg,3574.202898550725,2800,,平成31年1月24日（木）,suiexcel-5.xls
きわだ,1960,1kg,2571.6766917293235,700,,平成31年1月24日（木）,suiexcel-5.xls
あじ,801,1kg,1270.878048780488,170,,平成31年1月24日（木）,suiexcel-5.xls
さば,4398,1kg,362,216,,平成31年1月24日（木）,suiexcel-5.xls
まいわし,3023,1kg,324,216,,平成31年1月24日（木）,suiexcel-5.xls
養成ぶり,3464,1kg,1305.509708737864,830,,平成31年1月24日（木）,suiexcel-5.xls
養成まだい,4826,1kg,2310.1216545012167,972,,平成31年1月24日（木）,suiexcel-5.xls
さごし,1000,1kg,756,540,,平成31年1月24日（木）,suiexcel-5.xls
養成はまち,633,1kg,1578.022038567493,700,,平成31年1月24日（木）,suiexcel-5.xls
養成かんぱち,1819,1kg,1798.9351851851852,1000,,平成31年1月24日（木）,suiexcel-5.xls
するめいか,472,1kg,1760.3791469194314,756,,平成31年1月24日（木）,suiexcel-5.xls
さけ,3256,1kg,2298.5323090826932,1229,,平成31年1月24日（木）,suiexcel-5.xls
養成ふぐ,1118,1kg,4074.8757763975154,1620,,平成31年1月24日（木）,suiexcel-5.xls
たこ,223,1kg,9000,1000,,平成31年1月24日（木）,suiexcel-5.xls
かに,199,1kg,6731.28,2160,,平成31年1月24日（木）,suiexcel-5.xls
はまぐり,468,1kg,1836,540,,平成31年1月24日（木）,suiexcel-5.xls
あさり,1907,1kg,972,324,,平成31年1月24日（木）,suiexcel-5.xls
かき,3819,1kg,2160,864,,平成31年1月24日（木）,suiexcel-5.xls
冷凍もんごいか,440,1kg,2838.05,864,,平成31年1月24日（木）,suiexcel-5.xls
冷凍たこ,400,1kg,2700,1296,,平成31年1月24日（木）,suiexcel-5.xls
冷凍えび,2486,1kg,3326.9955423476968,972,,平成31年1月24日（木）,suiexcel-5.xls
塩さば,2986,1kg,648,424,,平成31年1月24日（木）,suiexcel-5.xls
塩さけ,2128,1kg,2161.063909774436,1111,,平成31年1月24日（木）,suiexcel-5.xls
塩すけそうこ,597,1kg,3736.672268907563,1080,,平成31年1月24日（木）,suiexcel-5.xls
塩いわし,456,1kg,534,534,,平成31年1月24日（木）,suiexcel-5.xls
開干あじ,390,1kg,1080,195,,平成31年1月24日（木）,suiexcel-5.xls
若干かれい,100,1kg,2160,864,,平成31年1月24日（木）,suiexcel-5.xls
ちりめん,249,1kg,4463.313131313132,1404,,平成31年1月24日（木）,suiexcel-5.xls
かますごかまあげ,110,1kg,1142,1080,,平成31年1月24日（木）,suiexcel-5.xls
くろまぐろ,202,1kg,3978.5,2650,,平成31年1月25日（金）,suiexcel-6.xls
きわだ,2545,1kg,2567.2493175614195,480,,平成31年1月25日（金）,suiexcel-6.xls
あじ,337,1kg,1533,600,,平成31年1月25日（金）,suiexcel-6.xls
さば,6510,1kg,614.8,324,,平成31年1月25日（金）,suiexcel-6.xls
まいわし,1926,1kg,324,216,,平成31年1月25日（金）,suiexcel-6.xls
養成ぶり,2898,1kg,1230.8975155279504,860,,平成31年1月25日（金）,suiexcel-6.xls
養成まだい,4563,1kg,2245.6759156492785,972,,平成31年1月25日（金）,suiexcel-6.xls
さごし,520,1kg,648,432,,平成31年1月25日（金）,suiexcel-6.xls
養成はまち,467,1kg,1603.9120879120878,700,,平成31年1月25日（金）,suiexcel-6.xls
養成かんぱち,1611,1kg,1897.75390625,950,,平成31年1月25日（金）,suiexcel-6.xls
するめいか,210,1kg,3078,918,,平成31年1月25日（金）,suiexcel-6.xls
さけ,4392,1kg,2075.459912536443,1118,,平成31年1月25日（金）,suiexcel-6.xls
養成ふぐ,1124,1kg,4058.837398373984,1836,,平成31年1月25日（金）,suiexcel-6.xls
たこ,220,1kg,11500,1000,,平成31年1月25日（金）,suiexcel-6.xls
かに,162,1kg,6777.797468354431,400,,平成31年1月25日（金）,suiexcel-6.xls
はまぐり,464,1kg,1836,540,,平成31年1月25日（金）,suiexcel-6.xls
あさり,1476,1kg,1036.8900255754477,378,,平成31年1月25日（金）,suiexcel-6.xls
かき,3860,1kg,2160,864,,平成31年1月25日（金）,suiexcel-6.xls
冷凍もんごいか,400,1kg,2808,864,,平成31年1月25日（金）,suiexcel-6.xls
冷凍たこ,400,1kg,2700,1296,,平成31年1月25日（金）,suiexcel-6.xls
冷凍えび,1584,1kg,3494,972,,平成31年1月25日（金）,suiexcel-6.xls
塩さば,1868,1kg,648,432,,平成31年1月25日（金）,suiexcel-6.xls
塩さけ,654,1kg,2376,1046,,平成31年1月25日（金）,suiexcel-6.xls
塩すけそうこ,1454,1kg,3194.2280701754385,1188,,平成31年1月25日（金）,suiexcel-6.xls
塩いわし,680,1kg,496,475,,平成31年1月25日（金）,suiexcel-6.xls
開干あじ,359,1kg,1080,531,,平成31年1月25日（金）,suiexcel-6.xls
若干かれい,100,1kg,1944,972,,平成31年1月25日（金）,suiexcel-6.xls
ちりめん,183,1kg,3456,1059,,平成31年1月25日（金）,suiexcel-6.xls
かますごかまあげ,302,1kg,1106,1080,,平成31年1月25日（金）,suiexcel-6.xls
くろまぐろ,168,1kg,3409.7023809523807,2650,,平成31年1月26日（土）,suiexcel-7.xls
きわだ,2063,1kg,2635.4874371859296,700,,平成31年1月26日（土）,suiexcel-7.xls
あじ,2172,1kg,745.1744840525328,400,,平成31年1月26日（土）,suiexcel-7.xls
さば,7290,1kg,413.619330855019,270,,平成31年1月26日（土）,suiexcel-7.xls
まいわし,2401,1kg,324,216,,平成31年1月26日（土）,suiexcel-7.xls
養成ぶり,3323,1kg,1388.355421686747,780,,平成31年1月26日（土）,suiexcel-7.xls
養成まだい,5627,1kg,2239.843216080402,972,,平成31年1月26日（土）,suiexcel-7.xls
さごし,1302,1kg,648,432,,平成31年1月26日（土）,suiexcel-7.xls
養成はまち,634,1kg,1281.1787439613527,648,,平成31年1月26日（土）,suiexcel-7.xls
養成かんぱち,2089,1kg,1838.4333333333334,1000,,平成31年1月26日（土）,suiexcel-7.xls
するめいか,530,1kg,1080,972,,平成31年1月26日（土）,suiexcel-7.xls
さけ,2759,1kg,2314.93110367893,1188,,平成31年1月26日（土）,suiexcel-7.xls
養成ふぐ,634,1kg,4140.76217765043,1836,,平成31年1月26日（土）,suiexcel-7.xls
たこ,268,1kg,12300,1620,,平成31年1月26日（土）,suiexcel-7.xls
かに,172,1kg,7116.758620689655,3240,,平成31年1月26日（土）,suiexcel-7.xls
はまぐり,512,1kg,1836,540,,平成31年1月26日（土）,suiexcel-7.xls
あさり,1532,1kg,1024.3653395784543,100,,平成31年1月26日（土）,suiexcel-7.xls
かき,5962,1kg,2160,864,,平成31年1月26日（土）,suiexcel-7.xls
冷凍もんごいか,480,1kg,3618,864,,平成31年1月26日（土）,suiexcel-7.xls
冷凍たこ,400,1kg,2700,1296,,平成31年1月26日（土）,suiexcel-7.xls
冷凍えび,1810,1kg,2966.4709677419355,972,,平成31年1月26日（土）,suiexcel-7.xls
塩さば,3987,1kg,648,432,,平成31年1月26日（土）,suiexcel-7.xls
塩さけ,2528,1kg,1112.78994845361,1112.7899484536083,,平成31年1月26日（土）,suiexcel-7.xls
塩すけそうこ,308,1kg,3614.9266666666667,1832,,平成31年1月26日（土）,suiexcel-7.xls
塩いわし,100,1kg,496,475,,平成31年1月26日（土）,suiexcel-7.xls
開干あじ,427,1kg,1350.1574803149606,710,,平成31年1月26日（土）,suiexcel-7.xls
若干かれい,100,1kg,1620,864,,平成31年1月26日（土）,suiexcel-7.xls
ちりめん,436,1kg,5460.368098159509,2160,,平成31年1月26日（土）,suiexcel-7.xls
かますごかまあげ,244,1kg,1134.45,1080,,平成31年1月26日（土）,suiexcel-7.xls
くろまぐろ,85,1kg,4524.416666666667,2900,,平成31年1月28日（月）,suiexcel-8.xls
きわだ,2688,1kg,2224.828965517241,540,,平成31年1月28日（月）,suiexcel-8.xls
あじ,1664,1kg,1249.4397905759163,216,,平成31年1月28日（月）,suiexcel-8.xls
さば,5025,1kg,378,270,,平成31年1月28日（月）,suiexcel-8.xls
まいわし,2008,1kg,324,216,,平成31年1月28日（月）,suiexcel-8.xls
養成ぶり,2894,1kg,1254.9478198713368,850,,平成31年1月28日（月）,suiexcel-8.xls
養成まだい,5260,1kg,1691.1627906976746,700,,平成31年1月28日（月）,suiexcel-8.xls
さごし,890,1kg,648,432,,平成31年1月28日（月）,suiexcel-8.xls
養成はまち,818,1kg,1368.1252525252526,700,,平成31年1月28日（月）,suiexcel-8.xls
養成かんぱち,2024,1kg,2496.295719844358,1350,,平成31年1月28日（月）,suiexcel-8.xls
するめいか,385,1kg,810,702,,平成31年1月28日（月）,suiexcel-8.xls
さけ,2393,1kg,2306.8786313750807,1190,,平成31年1月28日（月）,suiexcel-8.xls
養成ふぐ,395,1kg,3888,1600,,平成31年1月28日（月）,suiexcel-8.xls
たこ,336,1kg,11400,1512,,平成31年1月28日（月）,suiexcel-8.xls
かに,180,1kg,4738.453781512605,2160,,平成31年1月28日（月）,suiexcel-8.xls
はまぐり,508,1kg,1836,540,,平成31年1月28日（月）,suiexcel-8.xls
あさり,1794,1kg,1062.7861445783133,432,,平成31年1月28日（月）,suiexcel-8.xls
かき,4263,1kg,2376,864,,平成31年1月28日（月）,suiexcel-8.xls
冷凍もんごいか,440,1kg,2808,864,,平成31年1月28日（月）,suiexcel-8.xls
冷凍たこ,400,1kg,2700,1296,,平成31年1月28日（月）,suiexcel-8.xls
冷凍えび,1824,1kg,3016.1042345276874,972,,平成31年1月28日（月）,suiexcel-8.xls
塩さば,6168,1kg,648,324,,平成31年1月28日（月）,suiexcel-8.xls
塩さけ,644,1kg,1620,1080,,平成31年1月28日（月）,suiexcel-8.xls
塩すけそうこ,1261,1kg,4298,972,,平成31年1月28日（月）,suiexcel-8.xls
塩いわし,220,1kg,1166.4,475,,平成31年1月28日（月）,suiexcel-8.xls
開干あじ,201,1kg,1997.5876288659792,864,,平成31年1月28日（月）,suiexcel-8.xls
若干かれい,100,1kg,1944,864,,平成31年1月28日（月）,suiexcel-8.xls
ちりめん,509,1kg,5539.1292134831465,1620,,平成31年1月28日（月）,suiexcel-8.xls
かますごかまあげ,196,1kg,2174.4,1080,,平成31年1月28日（月）,suiexcel-8.xls
くろまぐろ,4,1kg,5546,5546,,平成31年1月29日（火）,suiexcel-9.xls
きわだ,2699,1kg,2752.6592356687897,540,,平成31年1月29日（火）,suiexcel-9.xls
あじ,2202,1kg,906.379157427938,130,,平成31年1月29日（火）,suiexcel-9.xls
さば,5474,1kg,391.35123749341756,270,,平成31年1月29日（火）,suiexcel-9.xls
まいわし,791,1kg,324,216,,平成31年1月29日（火）,suiexcel-9.xls
養成ぶり,2773,1kg,1326.358870967742,800,,平成31年1月29日（火）,suiexcel-9.xls
養成まだい,4351,1kg,2112.5587467362925,972,,平成31年1月29日（火）,suiexcel-9.xls
さごし,1891,1kg,2000,324,,平成31年1月29日（火）,suiexcel-9.xls
養成はまち,539,1kg,1561.9,648,,平成31年1月29日（火）,suiexcel-9.xls
養成かんぱち,1420,1kg,1799.9724137931034,1000,,平成31年1月29日（火）,suiexcel-9.xls
するめいか,1425,1kg,881,756,,平成31年1月29日（火）,suiexcel-9.xls
さけ,2474,1kg,2045.819538670285,400,,平成31年1月29日（火）,suiexcel-9.xls
養成ふぐ,345,1kg,4378.8,1836,,平成31年1月29日（火）,suiexcel-9.xls
たこ,284,1kg,11000,1080,,平成31年1月29日（火）,suiexcel-9.xls
かに,181,1kg,5744.041666666667,2160,,平成31年1月29日（火）,suiexcel-9.xls
はまぐり,468,1kg,1836,540,,平成31年1月29日（火）,suiexcel-9.xls
あさり,1922,1kg,1006.2800658978583,432,,平成31年1月29日（火）,suiexcel-9.xls
かき,5525,1kg,2160,540,,平成31年1月29日（火）,suiexcel-9.xls
冷凍もんごいか,400,1kg,2808,864,,平成31年1月29日（火）,suiexcel-9.xls
冷凍たこ,400,1kg,2700,1296,,平成31年1月29日（火）,suiexcel-9.xls
冷凍えび,1650,1kg,2883.722222222222,972,,平成31年1月29日（火）,suiexcel-9.xls
塩さば,1660,1kg,648,432,,平成31年1月29日（火）,suiexcel-9.xls
塩さけ,948,1kg,1296,1163,,平成31年1月29日（火）,suiexcel-9.xls
塩すけそうこ,357,1kg,3779.624561403509,1917,,平成31年1月29日（火）,suiexcel-9.xls
塩いわし,1570,1kg,507,475,,平成31年1月29日（火）,suiexcel-9.xls
開干あじ,148,1kg,1307,689,,平成31年1月29日（火）,suiexcel-9.xls
若干かれい,100,1kg,1620,972,,平成31年1月29日（火）,suiexcel-9.xls
ちりめん,164,1kg,5998.64406779661,1404,,平成31年1月29日（火）,suiexcel-9.xls
かますごかまあげ,181,1kg,2205,1080,,平成31年1月29日（火）,suiexcel-9.xls
くろまぐろ,159,1kg,3275.5398230088495,2750,,平成31年1月31日（木）,suiexcel-10.xls
きわだ,1770,1kg,2565.887828162291,300,,平成31年1月31日（木）,suiexcel-10.xls
あじ,1726,1kg,540,432,,平成31年1月31日（木）,suiexcel-10.xls
さば,4075,1kg,324,216,,平成31年1月31日（木）,suiexcel-10.xls
まいわし,2490,1kg,270,162,,平成31年1月31日（木）,suiexcel-10.xls
養成ぶり,2042,1kg,1335.1736930860034,860,,平成31年1月31日（木）,suiexcel-10.xls
養成まだい,5174,1kg,1797.26768010575,500,,平成31年1月31日（木）,suiexcel-10.xls
さごし,753,1kg,578.1132075471698,324,,平成31年1月31日（木）,suiexcel-10.xls
養成はまち,884,1kg,1541.9195171026158,700,,平成31年1月31日（木）,suiexcel-10.xls
養成かんぱち,1674,1kg,2012.1717647058822,800,,平成31年1月31日（木）,suiexcel-10.xls
するめいか,1255,1kg,918,810,,平成31年1月31日（木）,suiexcel-10.xls
さけ,3840,1kg,2061.8517034068136,1081,,平成31年1月31日（木）,suiexcel-10.xls
養成ふぐ,1103,1kg,4316.802507836991,2052,,平成31年1月31日（木）,suiexcel-10.xls
たこ,236,1kg,11000,1404,,平成31年1月31日（木）,suiexcel-10.xls
かに,117,1kg,6035.349397590361,3093,,平成31年1月31日（木）,suiexcel-10.xls
はまぐり,668,1kg,1836,540,,平成31年1月31日（木）,suiexcel-10.xls
あさり,1801,1kg,1042.415458937198,432,,平成31年1月31日（木）,suiexcel-10.xls
かき,4285,1kg,2376,864,,平成31年1月31日（木）,suiexcel-10.xls
冷凍もんごいか,450,1kg,3642.32,864,,平成31年1月31日（木）,suiexcel-10.xls
冷凍たこ,400,1kg,2700,1296,,平成31年1月31日（木）,suiexcel-10.xls
冷凍えび,2130,1kg,2700,799,,平成31年1月31日（木）,suiexcel-10.xls
塩さば,2491,1kg,956,432,,平成31年1月31日（木）,suiexcel-10.xls
塩さけ,1578,1kg,1071,939,,平成31年1月31日（木）,suiexcel-10.xls
塩すけそうこ,313,1kg,3210.632587859425,1628,,平成31年1月31日（木）,suiexcel-10.xls
塩いわし,1500,1kg,561,496,,平成31年1月31日（木）,suiexcel-10.xls
開干あじ,174,1kg,1080,766,,平成31年1月31日（木）,suiexcel-10.xls
若干かれい,100,1kg,1620,972,,平成31年1月31日（木）,suiexcel-10.xls
ちりめん,442,1kg,5588.724489795918,2160,,平成31年1月31日（木）,suiexcel-10.xls
かますごかまあげ,296,1kg,2266.6666666666665,1080,,平成31年1月31日（木）,suiexcel-10.xls
くろまぐろ,318,1kg,3726.915032679739,2550,,平成31年2月1日（金）,suiexcel (49).xls
きわだ,3249,1kg,2629.7110438729196,220,,平成31年2月1日（金）,suiexcel (49).xls
あじ,2684,1kg,432,324,,平成31年2月1日（金）,suiexcel (49).xls
さば,4312,1kg,376,216,,平成31年2月1日（金）,suiexcel (49).xls
まいわし,3185,1kg,321,162,,平成31年2月1日（金）,suiexcel (49).xls
養成ぶり,3359,1kg,1188,321,,平成31年2月1日（金）,suiexcel (49).xls
養成まだい,4375,1kg,2204.9873737373737,972,,平成31年2月1日（金）,suiexcel (49).xls
さごし,1022,1kg,673.2796420581656,300,,平成31年2月1日（金）,suiexcel (49).xls
かれい,2511,1kg,9200,170,,平成31年2月1日（金）,suiexcel (49).xls
養成はまち,784,1kg,1242.4638554216867,1000,,平成31年2月1日（金）,suiexcel (49).xls
養成かんぱち,1756,1kg,1862.7276119402986,1000,,平成31年2月1日（金）,suiexcel (49).xls
するめいか,1100,1kg,810,702,,平成31年2月1日（金）,suiexcel (49).xls
さけ,3624,1kg,2740.328407224959,1188,,平成31年2月1日（金）,suiexcel (49).xls
たこ,199,1kg,9800,1296,,平成31年2月1日（金）,suiexcel (49).xls
かに,345,1kg,6330.868852459016,2160,,平成31年2月1日（金）,suiexcel (49).xls
はまぐり,424,1kg,1836,540,,平成31年2月1日（金）,suiexcel (49).xls
