品目,数量,単位,高値,安値,主な産地,日付,元ファイル
さわら,884,1kg,1296,650,,平成27年10月23日（金）,suiexcel16 (9).xls
かれい,417,1kg,8000,827,,平成27年10月23日（金）,suiexcel16 (9).xls
養成はまち,714,1kg,1892.2414860681115,1026,,平成27年10月23日（金）,suiexcel16 (9).xls
養成かんぱち,2010,1kg,2188.133333333333,1296,,平成27年10月23日（金）,suiexcel16 (9).xls
するめいか,3415,1kg,598.1114503816793,432,,平成27年10月23日（金）,suiexcel16 (9).xls
いさぎ,237,1kg,1600,700,,平成27年10月23日（金）,suiexcel16 (9).xls
さけ,3637,1kg,2206.539177424197,1138,,平成27年10月23日（金）,suiexcel16 (9).xls
はまぐり,253,1kg,1728,540,,平成27年10月23日（金）,suiexcel16 (9).xls
あさり,2472,1kg,1179.2059765208112,486,,平成27年10月23日（金）,suiexcel16 (9).xls
かき,3259,1kg,3888,1512,,平成27年10月23日（金）,suiexcel16 (9).xls
冷凍もんごいか,562,1kg,3348,700,,平成27年10月23日（金）,suiexcel16 (9).xls
冷凍たこ,400,1kg,1296,1080,,平成27年10月23日（金）,suiexcel16 (9).xls
冷凍えび,2239,1kg,3521.9627906976743,1080,,平成27年10月23日（金）,suiexcel16 (9).xls
塩さば,3614,1kg,2500,324,,平成27年10月23日（金）,suiexcel16 (9).xls
塩さけ,373,1kg,1038.466487935657,660,,平成27年10月23日（金）,suiexcel16 (9).xls
塩すけそうこ,434,1kg,4184.817021276595,1566,,平成27年10月23日（金）,suiexcel16 (9).xls
塩さんま,3103,1kg,2800,324,,平成27年10月23日（金）,suiexcel16 (9).xls
開干さんま,533,1kg,1068,568,,平成27年10月23日（金）,suiexcel16 (9).xls
開干あじ,289,1Kg,1413.4927536231885,744,,平成27年10月23日（金）,suiexcel16 (9).xls
若干かれい,56,1kg,868,868,,平成27年10月23日（金）,suiexcel16 (9).xls
ちりめん,1669,1kg,3780,540,,平成27年10月23日（金）,suiexcel16 (9).xls
茹たこ,100,1kg,1512,1188,,平成27年10月23日（金）,suiexcel16 (9).xls
くろまぐろ,256,1kg,5105.9453125,3103,,平成27年10月24日（土）,suiexcel17 (9).xls
きわだ,907,1kg,2339.1991869918697,108,,平成27年10月24日（土）,suiexcel17 (9).xls
あじ,1491,1kg,651.7509986684421,259,,平成27年10月24日（土）,suiexcel17 (9).xls
さば,3034,1kg,2904.1768707482993,324,,平成27年10月24日（土）,suiexcel17 (9).xls
まいわし,2680,1kg,400,108,,平成27年10月24日（土）,suiexcel17 (9).xls
さんま,10806,1kg,649.4265048996733,240,,平成27年10月24日（土）,suiexcel17 (9).xls
養成ぶり,2012,1kg,1188,700,,平成27年10月24日（土）,suiexcel17 (9).xls
養成まだい,5571,1kg,1404,700,,平成27年10月24日（土）,suiexcel17 (9).xls
さわら,704,1kg,1512,650,,平成27年10月24日（土）,suiexcel17 (9).xls
かれい,1817,1kg,8000,827,,平成27年10月24日（土）,suiexcel17 (9).xls
養成はまち,829,1kg,1892.2414860681115,1026,,平成27年10月24日（土）,suiexcel17 (9).xls
養成かんぱち,2183,1kg,2188.133333333333,1296,,平成27年10月24日（土）,suiexcel17 (9).xls
するめいか,3415,1kg,598.1114503816793,432,,平成27年10月24日（土）,suiexcel17 (9).xls
いさぎ,577,1kg,1620,108,,平成27年10月24日（土）,suiexcel17 (9).xls
さけ,3637,1kg,2206.539177424197,1138,,平成27年10月24日（土）,suiexcel17 (9).xls
はまぐり,253,1kg,1728,540,,平成27年10月24日（土）,suiexcel17 (9).xls
あさり,2472,1kg,1179.2059765208112,486,,平成27年10月24日（土）,suiexcel17 (9).xls
かき,3259,1kg,3888,1512,,平成27年10月24日（土）,suiexcel17 (9).xls
冷凍もんごいか,962,1kg,3348,700,,平成27年10月24日（土）,suiexcel17 (9).xls
冷凍たこ,600,1kg,1296,1080,,平成27年10月24日（土）,suiexcel17 (9).xls
冷凍えび,3639,1kg,3521.9627906976743,1080,,平成27年10月24日（土）,suiexcel17 (9).xls
塩さば,2414,1kg,2500,324,,平成27年10月24日（土）,suiexcel17 (9).xls
塩さけ,373,1kg,1038.466487935657,660,,平成27年10月24日（土）,suiexcel17 (9).xls
塩すけそうこ,334,1kg,4184.817021276595,2172,,平成27年10月24日（土）,suiexcel17 (9).xls
塩さんま,2303,1kg,2800,2800,,平成27年10月24日（土）,suiexcel17 (9).xls
開干さんま,583,1kg,1068,568,,平成27年10月24日（土）,suiexcel17 (9).xls
開干あじ,289,1Kg,1413.4927536231885,744,,平成27年10月24日（土）,suiexcel17 (9).xls
若干かれい,256,1kg,1080,864,,平成27年10月24日（土）,suiexcel17 (9).xls
ちりめん,5569,1kg,3290.868794326241,648,,平成27年10月24日（土）,suiexcel17 (9).xls
茹たこ,100,1kg,1512,1188,,平成27年10月24日（土）,suiexcel17 (9).xls
くろまぐろ,98,1kg,3672,2000,,平成27年10月26日（月）,suiexcel18 (9).xls
きわだ,853,1kg,2644.4756554307114,1188,,平成27年10月26日（月）,suiexcel18 (9).xls
あじ,5804,1kg,815.3984168865435,216,,平成27年10月26日（月）,suiexcel18 (9).xls
さば,1197,1kg,1363.2392947103274,702,,平成27年10月26日（月）,suiexcel18 (9).xls
まいわし,950,1kg,500,216,,平成27年10月26日（月）,suiexcel18 (9).xls
さんま,14333,1kg,797.0100069816151,230,,平成27年10月26日（月）,suiexcel18 (9).xls
養成ぶり,2679,1kg,1188,700,,平成27年10月26日（月）,suiexcel18 (9).xls
養成まだい,5351,1kg,1829.7404494382022,864,,平成27年10月26日（月）,suiexcel18 (9).xls
さわら,351,1kg,1080,850,,平成27年10月26日（月）,suiexcel18 (9).xls
かれい,963,1kg,8600,756,,平成27年10月26日（月）,suiexcel18 (9).xls
養成はまち,1024,1kg,1457.0404411764707,800,,平成27年10月26日（月）,suiexcel18 (9).xls
養成かんぱち,2234,1kg,1842.6908752327745,1000,,平成27年10月26日（月）,suiexcel18 (9).xls
するめいか,4730,1kg,2150,432,,平成27年10月26日（月）,suiexcel18 (9).xls
いさぎ,88,1kg,1000,473,,平成27年10月26日（月）,suiexcel18 (9).xls
さけ,3005,1kg,1559.4474153297683,1054,,平成27年10月26日（月）,suiexcel18 (9).xls
はまぐり,544,1kg,1944,486,,平成27年10月26日（月）,suiexcel18 (9).xls
あさり,2657,1kg,1080,432,,平成27年10月26日（月）,suiexcel18 (9).xls
かき,3260,1kg,3672,1796,,平成27年10月26日（月）,suiexcel18 (9).xls
冷凍もんごいか,667,1kg,3348,700,,平成27年10月26日（月）,suiexcel18 (9).xls
冷凍たこ,400,1kg,1296,1080,,平成27年10月26日（月）,suiexcel18 (9).xls
冷凍えび,2390,1kg,3779.8736842105263,1080,,平成27年10月26日（月）,suiexcel18 (9).xls
塩さば,2668,1kg,1800,324,,平成27年10月26日（月）,suiexcel18 (9).xls
塩さけ,400,1kg,1032.32,700,,平成27年10月26日（月）,suiexcel18 (9).xls
塩すけそうこ,583,1kg,4509.276995305165,1242,,平成27年10月26日（月）,suiexcel18 (9).xls
塩さんま,6013,1kg,3400,432,,平成27年10月26日（月）,suiexcel18 (9).xls
開干さんま,651,1kg,1109.3812316715544,587,,平成27年10月26日（月）,suiexcel18 (9).xls
開干あじ,551,1kg,1722.2173913043478,864,,平成27年10月26日（月）,suiexcel18 (9).xls
若干かれい,112,1kg,972,864,,平成27年10月26日（月）,suiexcel18 (9).xls
ちりめん,3455,1kg,3780,540,,平成27年10月26日（月）,suiexcel18 (9).xls
茹たこ,100,1kg,1512,1188,,平成27年10月26日（月）,suiexcel18 (9).xls
きわだ,1455,1kg,2501.9730722154222,216,,平成27年10月27日（火）,suiexcel19 (9).xls
あじ,1778,1kg,1296,252,,平成27年10月27日（火）,suiexcel19 (9).xls
さば,620,1kg,1200,413,,平成27年10月27日（火）,suiexcel19 (9).xls
まいわし,2540,1kg,420,162,,平成27年10月27日（火）,suiexcel19 (9).xls
さんま,17081,1kg,693.7077986179664,240,,平成27年10月27日（火）,suiexcel19 (9).xls
養成ぶり,3049,1kg,1188,680,,平成27年10月27日（火）,suiexcel19 (9).xls
養成まだい,4708,1kg,1575.6843971631206,864,,平成27年10月27日（火）,suiexcel19 (9).xls
さわら,343,1kg,1620,850,,平成27年10月27日（火）,suiexcel19 (9).xls
かれい,378,1kg,3100,756,,平成27年10月27日（火）,suiexcel19 (9).xls
養成はまち,605,1kg,1524.7083333333335,700,,平成27年10月27日（火）,suiexcel19 (9).xls
養成かんぱち,1672,1kg,1896.0782778864973,900,,平成27年10月27日（火）,suiexcel19 (9).xls
いさぎ,35,1kg,1586.457142857143,1000,,平成27年10月27日（火）,suiexcel19 (9).xls
さけ,2910,1kg,1202.704331450094,700,,平成27年10月27日（火）,suiexcel19 (9).xls
はまぐり,596,1kg,2052,486,,平成27年10月27日（火）,suiexcel19 (9).xls
あさり,2347,1kg,1130.7861445783133,432,,平成27年10月27日（火）,suiexcel19 (9).xls
かき,3293,1kg,3888,1404,,平成27年10月27日（火）,suiexcel19 (9).xls
冷凍もんごいか,555,1kg,3348,757,,平成27年10月27日（火）,suiexcel19 (9).xls
冷凍たこ,300,1kg,1296,1080,,平成27年10月27日（火）,suiexcel19 (9).xls
冷凍えび,1819,1kg,3294,1080,,平成27年10月27日（火）,suiexcel19 (9).xls
塩さば,2208,1kg,2500,324,,平成27年10月27日（火）,suiexcel19 (9).xls
塩さけ,240,1kg,1132.8055555555557,780,,平成27年10月27日（火）,suiexcel19 (9).xls
塩すけそうこ,654,1kg,4752,918,,平成27年10月27日（火）,suiexcel19 (9).xls
塩さんま,1478,1kg,2800,704,,平成27年10月27日（火）,suiexcel19 (9).xls
開干さんま,914,1kg,1072.4512635379062,569,,平成27年10月27日（火）,suiexcel19 (9).xls
開干あじ,283,1Kg,1379.4545454545455,770,,平成27年10月27日（火）,suiexcel19 (9).xls
若干かれい,266,1kg,1900,756,,平成27年10月27日（火）,suiexcel19 (9).xls
ちりめん,3704,1kg,3581.7137055837566,756,,平成27年10月27日（火）,suiexcel19 (9).xls
茹たこ,100,1kg,1512,1188,,平成27年10月27日（火）,suiexcel19 (9).xls
くろまぐろ,382,1kg,4130.65445026178,2865,,平成27年10月29日（火）,suiexcel20 (7).xls
きわだ,932,1kg,2709.9531034482757,540,,平成27年10月29日（火）,suiexcel20 (7).xls
あじ,3214,1kg,808.5818181818181,324,,平成27年10月29日（火）,suiexcel20 (7).xls
さば,3476,1kg,1147.7781201848998,486,,平成27年10月29日（火）,suiexcel20 (7).xls
まいわし,2660,1kg,500,162,,平成27年10月29日（火）,suiexcel20 (7).xls
さんま,14388,1kg,669.4498412698413,240,,平成27年10月29日（火）,suiexcel20 (7).xls
養成ぶり,3167,1kg,1188,868,,平成27年10月29日（火）,suiexcel20 (7).xls
養成まだい,5126,1kg,1671.3311561071196,864,,平成27年10月29日（火）,suiexcel20 (7).xls
さわら,1206,1kg,1728,700,,平成27年10月29日（火）,suiexcel20 (7).xls
かれい,988,1kg,9000,785,,平成27年10月29日（火）,suiexcel20 (7).xls
養成はまち,714,1kg,1479.7396694214876,800,,平成27年10月29日（火）,suiexcel20 (7).xls
養成かんぱち,2225,1kg,1787.4979253112033,1000,,平成27年10月29日（火）,suiexcel20 (7).xls
するめいか,1435,1kg,896.315294117647,450,,平成27年10月29日（火）,suiexcel20 (7).xls
いさぎ,88,1kg,1546.6410256410259,710,,平成27年10月29日（火）,suiexcel20 (7).xls
さけ,2630,1kg,1464.799056232796,882,,平成27年10月29日（火）,suiexcel20 (7).xls
はまぐり,540,1kg,1836,486,,平成27年10月29日（火）,suiexcel20 (7).xls
あさり,2657,1kg,1029.6761061946902,378,,平成27年10月29日（火）,suiexcel20 (7).xls
かき,3325,1kg,3888,1726,,平成27年10月29日（火）,suiexcel20 (7).xls
冷凍もんごいか,426,1kg,3348,768,,平成27年10月29日（火）,suiexcel20 (7).xls
冷凍たこ,300,1kg,1296,1080,,平成27年10月29日（火）,suiexcel20 (7).xls
冷凍えび,1760,1kg,3339.6633663366338,1080,,平成27年10月29日（火）,suiexcel20 (7).xls
塩さば,3684,1kg,1800,378,,平成27年10月29日（火）,suiexcel20 (7).xls
塩さけ,352,1kg,2063.284090909091,1422,,平成27年10月29日（火）,suiexcel20 (7).xls
塩すけそうこ,453,1kg,3753.294685990338,1566,,平成27年10月29日（火）,suiexcel20 (7).xls
開干さんま,406,1kg,1006.6153846153845,548,,平成27年10月29日（火）,suiexcel20 (7).xls
開干あじ,263,1Kg,1656.2380952380952,864,,平成27年10月29日（火）,suiexcel20 (7).xls
若干かれい,200,1kg,972,756,,平成27年10月29日（火）,suiexcel20 (7).xls
ちりめん,1884,1kg,3943.864406779661,724,,平成27年10月29日（火）,suiexcel20 (7).xls
茹たこ,100,1kg,1404,1188,,平成27年10月29日（火）,suiexcel20 (7).xls
くろまぐろ,95,1kg,3557,3557,,平成27年10月30日（金）,suiexcel21 (6).xls
きわだ,1038,1kg,2290.0680272108843,864,,平成27年10月30日（金）,suiexcel21 (6).xls
あじ,3379,1kg,600,216,,平成27年10月30日（金）,suiexcel21 (6).xls
さば,450,1kg,1853.611111111111,972,,平成27年10月30日（金）,suiexcel21 (6).xls
まいわし,1775,1kg,302,162,,平成27年10月30日（金）,suiexcel21 (6).xls
さんま,7576,1kg,688.7018140589569,404,,平成27年10月30日（金）,suiexcel21 (6).xls
養成ぶり,2205,1kg,1188,700,,平成27年10月30日（金）,suiexcel21 (6).xls
養成まだい,4429,1kg,1535.7750906892381,400,,平成27年10月30日（金）,suiexcel21 (6).xls
さわら,934,1kg,1512,900,,平成27年10月30日（金）,suiexcel21 (6).xls
かれい,767,1kg,1370,432,,平成27年10月30日（金）,suiexcel21 (6).xls
養成はまち,665,1kg,1574.5693950177938,700,,平成27年10月30日（金）,suiexcel21 (6).xls
養成かんぱち,2156,1kg,2221.018656716418,600,,平成27年10月30日（金）,suiexcel21 (6).xls
するめいか,1625,1kg,2700,648,,平成27年10月30日（金）,suiexcel21 (6).xls
いさぎ,33,1kg,1571.6363636363635,1000,,平成27年10月30日（金）,suiexcel21 (6).xls
さけ,2079,1kg,1834.1284552845527,1065,,平成27年10月30日（金）,suiexcel21 (6).xls
はまぐり,540,1kg,1836,486,,平成27年10月30日（金）,suiexcel21 (6).xls
あさり,1942,1kg,1068.3321033210332,378,,平成27年10月30日（金）,suiexcel21 (6).xls
かき,3389,1kg,3331.061052631579,1691,,平成27年10月30日（金）,suiexcel21 (6).xls
冷凍もんごいか,435,1kg,3348,700,,平成27年10月30日（金）,suiexcel21 (6).xls
冷凍たこ,918,1kg,1404,1080,,平成27年10月30日（金）,suiexcel21 (6).xls
冷凍えび,1890,1kg,3294,1080,,平成27年10月30日（金）,suiexcel21 (6).xls
塩さば,2838,1kg,1800,324,,平成27年10月30日（金）,suiexcel21 (6).xls
塩さけ,120,1kg,1302,750,,平成27年10月30日（金）,suiexcel21 (6).xls
塩すけそうこ,261,1kg,3646.6519337016575,1566,,平成27年10月30日（金）,suiexcel21 (6).xls
開干さんま,489,1kg,1227.3827751196172,646,,平成27年10月30日（金）,suiexcel21 (6).xls
開干あじ,317,1Kg,1080,429,,平成27年10月30日（金）,suiexcel21 (6).xls
若干かれい,100,1kg,972,756,,平成27年10月30日（金）,suiexcel21 (6).xls
ちりめん,2161,1kg,3780,540,,平成27年10月30日（金）,suiexcel21 (6).xls
茹たこ,100,1kg,1512,1188,,平成27年10月30日（金）,suiexcel21 (6).xls
くろまぐろ,169,1kg,4273.289940828402,3300,,平成27年10月31日（土）,suiexcel22 (3).xls
きわだ,841,1kg,2652.740740740741,1350,,平成27年10月31日（土）,suiexcel22 (3).xls
あじ,1384,1kg,6600,400,,平成27年10月31日（土）,suiexcel22 (3).xls
さば,2189,1kg,1200,594,,平成27年10月31日（土）,suiexcel22 (3).xls
まいわし,3030,1kg,400,162,,平成27年10月31日（土）,suiexcel22 (3).xls
さんま,7258,1kg,687.6471314003701,378,,平成27年10月31日（土）,suiexcel22 (3).xls
養成ぶり,3417,1kg,1188,680,,平成27年10月31日（土）,suiexcel22 (3).xls
養成まだい,5952,1kg,1660.7114197530864,864,,平成27年10月31日（土）,suiexcel22 (3).xls
さわら,536,1kg,1836,850,,平成27年10月31日（土）,suiexcel22 (3).xls
かれい,705,1kg,1404,1000,,平成27年10月31日（土）,suiexcel22 (3).xls
養成はまち,1042,1kg,1242,855,,平成27年10月31日（土）,suiexcel22 (3).xls
養成かんぱち,2537,1kg,1852.5178826895567,1000,,平成27年10月31日（土）,suiexcel22 (3).xls
するめいか,2800,1kg,2520,540,,平成27年10月31日（土）,suiexcel22 (3).xls
いさぎ,150,1kg,4000,1300,,平成27年10月31日（土）,suiexcel22 (3).xls
さけ,2166,1kg,1937.5533553355335,1116,,平成27年10月31日（土）,suiexcel22 (3).xls
はまぐり,646,1kg,1836,486,,平成27年10月31日（土）,suiexcel22 (3).xls
あさり,2262,1kg,1113.7214700193424,432,,平成27年10月31日（土）,suiexcel22 (3).xls
かき,3556,1kg,3345.9211507725095,1693,,平成27年10月31日（土）,suiexcel22 (3).xls
冷凍もんごいか,943,1kg,3348,810,,平成27年10月31日（土）,suiexcel22 (3).xls
冷凍たこ,600,1kg,1296,1080,,平成27年10月31日（土）,suiexcel22 (3).xls
冷凍えび,3445,1kg,3796.527536231884,1080,,平成27年10月31日（土）,suiexcel22 (3).xls
塩さば,4112,1kg,1800,324,,平成27年10月31日（土）,suiexcel22 (3).xls
塩さけ,1086,1kg,1516.9831325301204,846,,平成27年10月31日（土）,suiexcel22 (3).xls
塩すけそうこ,173,1kg,3476.9316770186338,1823,,平成27年10月31日（土）,suiexcel22 (3).xls
塩さんま,6810,1kg,2500,2500,,平成27年10月31日（土）,suiexcel22 (3).xls
開干さんま,582,1kg,1175.1985815602836,620,,平成27年10月31日（土）,suiexcel22 (3).xls
開干あじ,321,1Kg,1602.4920634920634,849,,平成27年10月31日（土）,suiexcel22 (3).xls
若干かれい,50,1kg,918,918,,平成27年10月31日（土）,suiexcel22 (3).xls
ちりめん,1801,1kg,3975.7114427860697,1380,,平成27年10月31日（土）,suiexcel22 (3).xls
茹たこ,50,1kg,1512,1188,,平成27年10月31日（土）,suiexcel22 (3).xls
くろまぐろ,169,1kg,3951.171597633136,2000,,平成27年11月2日（月）,suiexcel (10).xls
きわだ,1498,1kg,2455.64744645799,918,,平成27年11月2日（月）,suiexcel (10).xls
あじ,349,1kg,500,302,,平成27年11月2日（月）,suiexcel (10).xls
さば,2652,1kg,894.4969135802469,350,,平成27年11月2日（月）,suiexcel (10).xls
まいわし,3560,1kg,350,162,,平成27年11月2日（月）,suiexcel (10).xls
養成ぶり,3716,1kg,1217.7380952380952,800,,平成27年11月2日（月）,suiexcel (10).xls
養成まだい,5734,1kg,1404,700,,平成27年11月2日（月）,suiexcel (10).xls
さわら,2969,1kg,1609.0435741864314,955,,平成27年11月2日（月）,suiexcel (10).xls
かれい,2103,1kg,8800,540,,平成27年11月2日（月）,suiexcel (10).xls
養成はまち,924,1kg,1589.8103756708406,700,,平成27年11月2日（月）,suiexcel (10).xls
養成かんぱち,2363,1kg,1907.8439461883409,900,,平成27年11月2日（月）,suiexcel (10).xls
するめいか,3615,1kg,730.099099099099,450,,平成27年11月2日（月）,suiexcel (10).xls
さけ,3468,1kg,1410.2001262626263,720,,平成27年11月2日（月）,suiexcel (10).xls
たこ,479,1kg,11000,605,,平成27年11月2日（月）,suiexcel (10).xls
かに,202,1kg,5559.450704225352,2852,,平成27年11月2日（月）,suiexcel (10).xls
はまぐり,736,1kg,1836,486,,平成27年11月2日（月）,suiexcel (10).xls
あさり,2667,1kg,1098.9678675754626,432,,平成27年11月2日（月）,suiexcel (10).xls
かき,3679,1kg,3672.1461090524085,1404,,平成27年11月2日（月）,suiexcel (10).xls
冷凍たこ,1118,1kg,6189.413173652694,1026,,平成27年11月2日（月）,suiexcel (10).xls
冷凍かに,200,1kg,4860,1728,,平成27年11月2日（月）,suiexcel (10).xls
冷凍えび,3377,1kg,4012.632768361582,1404,,平成27年11月2日（月）,suiexcel (10).xls
塩さば,9594,1kg,1800,378,,平成27年11月2日（月）,suiexcel (10).xls
塩さけ,3796,1kg,3487.5743680188125,972,,平成27年11月2日（月）,suiexcel (10).xls
塩すけそうこ,9172,1kg,3797.540945250351,1296,,平成27年11月2日（月）,suiexcel (10).xls
塩かずのこ,4614,1kg,7560,520,,平成27年11月2日（月）,suiexcel (10).xls
開干さんま,838,1kg,968.127049180328,517,,平成27年11月2日（月）,suiexcel (10).xls
開干あじ,433,1kg,1495.639097744361,792,,平成27年11月2日（月）,suiexcel (10).xls
若干かれい,332,1kg,1026,756,,平成27年11月2日（月）,suiexcel (10).xls
ちりめん,6271,1kg,4027.386202450032,1026,,平成27年11月2日（月）,suiexcel (10).xls
くろまぐろ,167,1kg,3624,3624,,平成27年11月4日（水）,suiexcel1 (10).xls
きわだ,764,1kg,2388.885106382979,540,,平成27年11月4日（水）,suiexcel1 (10).xls
あじ,4540,1kg,6500,259,,平成27年11月4日（水）,suiexcel1 (10).xls
さば,4841,1kg,1400,324,,平成27年11月4日（水）,suiexcel1 (10).xls
まいわし,400,1kg,324,216,,平成27年11月4日（水）,suiexcel1 (10).xls
養成ぶり,5396,1kg,1514.829081632653,857,,平成27年11月4日（水）,suiexcel1 (10).xls
養成まだい,5523,1kg,1404,600,,平成27年11月4日（水）,suiexcel1 (10).xls
さわら,1459,1kg,1500,807,,平成27年11月4日（水）,suiexcel1 (10).xls
かれい,2399,1kg,1536.7195121951218,540,,平成27年11月4日（水）,suiexcel1 (10).xls
養成はまち,1443,1kg,1837.853986551393,900,,平成27年11月4日（水）,suiexcel1 (10).xls
養成かんぱち,1996,1kg,2500,1296,,平成27年11月4日（水）,suiexcel1 (10).xls
するめいか,5167,1kg,1916.5078534031413,486,,平成27年11月4日（水）,suiexcel1 (10).xls
さけ,67,1kg,5201.5625,2676,,平成27年11月4日（水）,suiexcel1 (10).xls
たこ,549,1kg,3240,378,,平成27年11月4日（水）,suiexcel1 (10).xls
かに,1326,1kg,4320,585,,平成27年11月4日（水）,suiexcel1 (10).xls
はまぐり,2100,1kg,1836,486,,平成27年11月4日（水）,suiexcel1 (10).xls
あさり,2460,1kg,1070.087774294671,432,,平成27年11月4日（水）,suiexcel1 (10).xls
かき,536,1kg,3888,1581,,平成27年11月4日（水）,suiexcel1 (10).xls
冷凍たこ,710,1kg,1296,1026,,平成27年11月4日（水）,suiexcel1 (10).xls
冷凍かに,818,1kg,4860,1728,,平成27年11月4日（水）,suiexcel1 (10).xls
冷凍えび,4514,1kg,3521.501945525292,1404,,平成27年11月4日（水）,suiexcel1 (10).xls
塩さば,5272,1kg,1523,324,,平成27年11月4日（水）,suiexcel1 (10).xls
塩さけ,282,1kg,4236.973451327433,2188,,平成27年11月4日（水）,suiexcel1 (10).xls
塩すけそうこ,28,1kg,5663.3,2912,,平成27年11月4日（水）,suiexcel1 (10).xls
塩かずのこ,1176,1kg,1558.6756756756756,867,,平成27年11月4日（水）,suiexcel1 (10).xls
開干さんま,692,1kg,1264.084577114428,677,,平成27年11月4日（水）,suiexcel1 (10).xls
開干あじ,708,1kg,1845.3508771929824,864,,平成27年11月4日（水）,suiexcel1 (10).xls
若干かれい,196,1kg,1200,864,,平成27年11月4日（水）,suiexcel1 (10).xls
ちりめん,3493,1kg,3019.8555377207067,1404,,平成27年11月4日（水）,suiexcel1 (10).xls
茹かに,108,1kg,2189.486301369863,1250,,平成27年11月4日（水）,suiexcel1 (10).xls
くろまぐろ,134,1kg,4210.370967741936,2000,,平成27年11月5日（木）,suiexcel2 (10).xls
きわだ,504,1kg,1934.5882352941176,216,,平成27年11月5日（木）,suiexcel2 (10).xls
あじ,3175,1kg,486,233,,平成27年11月5日（木）,suiexcel2 (10).xls
さば,4348,1kg,878.5887207702889,270,,平成27年11月5日（木）,suiexcel2 (10).xls
まいわし,3145,1kg,400,108,,平成27年11月5日（木）,suiexcel2 (10).xls
養成ぶり,2556,1kg,1188,700,,平成27年11月5日（木）,suiexcel2 (10).xls
養成まだい,4394,1kg,1578.1430274135876,864,,平成27年11月5日（木）,suiexcel2 (10).xls
さわら,1323,1kg,13500,755,,平成27年11月5日（木）,suiexcel2 (10).xls
かれい,2145,1kg,1430.8962655601658,540,,平成27年11月5日（木）,suiexcel2 (10).xls
養成はまち,905,1kg,1972.4739130434782,800,,平成27年11月5日（木）,suiexcel2 (10).xls
養成かんぱち,2058,1kg,2250,1296,,平成27年11月5日（木）,suiexcel2 (10).xls
するめいか,4515,1kg,1421.4104308390024,432,,平成27年11月5日（木）,suiexcel2 (10).xls
さけ,184,1kg,4368.792079207921,2254,,平成27年11月5日（木）,suiexcel2 (10).xls
たこ,608,1kg,3024,486,,平成27年11月5日（木）,suiexcel2 (10).xls
かに,803,1kg,4320,550,,平成27年11月5日（木）,suiexcel2 (10).xls
はまぐり,1632,1kg,1836,486,,平成27年11月5日（木）,suiexcel2 (10).xls
あさり,1557,1kg,1000.2892223738063,378,,平成27年11月5日（木）,suiexcel2 (10).xls
かき,317,1kg,3888,1080,,平成27年11月5日（木）,suiexcel2 (10).xls
冷凍たこ,924,1kg,1188,702,,平成27年11月5日（木）,suiexcel2 (10).xls
冷凍かに,300,1kg,4860,1728,,平成27年11月5日（木）,suiexcel2 (10).xls
冷凍えび,5545,1kg,4244.813559322034,1404,,平成27年11月5日（木）,suiexcel2 (10).xls
塩さば,3092,1kg,2500,324,,平成27年11月5日（木）,suiexcel2 (10).xls
塩さけ,574,1kg,4123.096774193548,2112,,平成27年11月5日（木）,suiexcel2 (10).xls
塩すけそうこ,486,1kg,3987.6000000000004,1296,,平成27年11月5日（木）,suiexcel2 (10).xls
塩かずのこ,1421,1kg,7560,650,,平成27年11月5日（木）,suiexcel2 (10).xls
開干さんま,627,1kg,1190.34250764526,640,,平成27年11月5日（木）,suiexcel2 (10).xls
開干あじ,417,1kg,1203.022346368715,639,,平成27年11月5日（木）,suiexcel2 (10).xls
若干かれい,509,1kg,1080,250,,平成27年11月5日（木）,suiexcel2 (10).xls
ちりめん,3809,1kg,2953.2951541850216,864,,平成27年11月5日（木）,suiexcel2 (10).xls
くろまぐろ,218,1kg,4188.660550458716,3300,,平成27年11月6日（金）,suiexcel3 (10).xls
きわだ,1270,1kg,2396.536348949919,700,,平成27年11月6日（金）,suiexcel3 (10).xls
あじ,4932,1kg,700,270,,平成27年11月6日（金）,suiexcel3 (10).xls
さば,8447,1kg,700,200,,平成27年11月6日（金）,suiexcel3 (10).xls
まいわし,2915,1kg,300,80,,平成27年11月6日（金）,suiexcel3 (10).xls
養成ぶり,2373,1kg,1302.3333333333333,876,,平成27年11月6日（金）,suiexcel3 (10).xls
養成まだい,4498,1kg,1707.0281385281385,864,,平成27年11月6日（金）,suiexcel3 (10).xls
さわら,562,1kg,12500,700,,平成27年11月6日（金）,suiexcel3 (10).xls
かれい,1160,1kg,1306.6926070038912,324,,平成27年11月6日（金）,suiexcel3 (10).xls
養成はまち,969,1kg,1833.4501992031874,1000,,平成27年11月6日（金）,suiexcel3 (10).xls
養成かんぱち,2592,1kg,1566,450,,平成27年11月6日（金）,suiexcel3 (10).xls
するめいか,5746,1kg,1908.1880157875853,432,,平成27年11月6日（金）,suiexcel3 (10).xls
さけ,256,1kg,3872.063063063063,2009,,平成27年11月6日（金）,suiexcel3 (10).xls
たこ,436,1kg,3024,627,,平成27年11月6日（金）,suiexcel3 (10).xls
かに,505,1kg,2592,613,,平成27年11月6日（金）,suiexcel3 (10).xls
はまぐり,2145,1kg,1836,486,,平成27年11月6日（金）,suiexcel3 (10).xls
あさり,1950,1kg,972,324,,平成27年11月6日（金）,suiexcel3 (10).xls
