品目,数量,単位,高値,中値,安値,主な産地,日付,元ファイル
塩さんま,0,0,0,0,0,,令和5年8月8日（火）,suiexcel-5 (8).xlsx
開干さんま,100,1kg,2160,0,1404,北海道  他,令和5年8月8日（火）,suiexcel-5 (8).xlsx
開干あじ,184,1kg,1944,0,1080,長崎  他,令和5年8月8日（火）,suiexcel-5 (8).xlsx
若干かれい,100,1kg,1620,0,972,島根  他,令和5年8月8日（火）,suiexcel-5 (8).xlsx
ちりめん,892,1kg,3900,0,1070,兵庫  他,令和5年8月8日（火）,suiexcel-5 (8).xlsx
なまりぶし,20,1kg,2000,0,800,静岡  他,令和5年8月8日（火）,suiexcel-5 (8).xlsx
くろまぐろ,530,1kg,3996,3726,2700,長崎  宮城  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
きわだ,468,1kg,3240,2592,1080,和歌山  沖縄  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
あじ,1196,1kg,2000,0,300,兵庫  岩手  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
さば,1311,1kg,490,0,300,石川  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
まいわし,0,0,0,0,0,,令和5年8月9日（水）,suiexcel-6 (13).xlsx
さんま,0,0,0,0,0,,令和5年8月9日（水）,suiexcel-6 (13).xlsx
養成ぶり,162,1kg,1620,0,1512,大分  熊本  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
かつお,1303,1kg,864,0,648,宮城  千葉  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
養成まだい,2785,1Kg,1350,0,540,愛媛  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
養成はまち,379,1kg,1512,0,1296,徳島  高知  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
養成かんぱち,901,1kg,2052,0,1728,鹿児島  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
するめいか,30,1kg,1620,0,1512,島根  北海道  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
さけ,1527,1kg,2160,0,1944,ﾉﾙｳｪｰ  北海道  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
はも,941,1kg,3000,0,600,兵庫  徳島  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
たちうお,84,1kg,5400,0,3240,宮城  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
たこ,71,1kg,3900,0,2200,香川  兵庫  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
あさり,227,1kg,1080,0,756,韓国  熊本  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
養成うなぎ,85,1kg,5680,0,4150,愛知  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
冷凍もんごいか,238,1kg,4320,3780,972,ﾓﾛｯｺ  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
冷凍たこ,0,0,0,0,0,,令和5年8月9日（水）,suiexcel-6 (13).xlsx
冷凍えび,1946,1kg,2268,1728,972,ｲﾝﾄﾞ  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
塩さば,320,1kg,780,0,560,ﾉﾙｳｪｰ  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
塩さけ,570,1kg,1200,1200,1200,ﾁﾘ  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
塩すけそうこ,369,1kg,2830,0,1050,ｱﾒﾘｶ  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
塩さんま,120,1kg,1000,1000,1000,宮城  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
開干さんま,100,1kg,2160,0,1404,北海道  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
開干あじ,214,1kg,1250,0,900,長崎  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
若干かれい,100,1kg,1620,0,972,島根  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
ちりめん,129,1kg,5400,0,1944,兵庫  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
なまりぶし,26,1kg,2000,0,900,静岡  他,令和5年8月9日（水）,suiexcel-6 (13).xlsx
くろまぐろ,893,1kg,6600,0,3500,宮城  和歌山  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
きわだ,696,1kg,3024,2700,1620,ｲﾝﾄﾞﾈｼｱ  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
あじ,1338,1kg,2270,0,300,兵庫  宮城  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
さば,2055,1kg,486,0,378,青森  石川  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
まいわし,0,0,0,0,0,,令和5年8月10日（木）,suiexcel-7 (14).xlsx
さんま,0,0,0,0,0,,令和5年8月10日（木）,suiexcel-7 (14).xlsx
養成ぶり,551,1kg,1300,1300,1300,熊本  宮崎  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
かつお,5227,1kg,540,0,324,宮城  千葉  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
養成まだい,3537,1Kg,1350,0,540,愛媛  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
養成はまち,470,1kg,1512,0,1296,徳島  高知  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
養成かんぱち,1433,1kg,2052,0,1728,鹿児島  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
するめいか,681,1kg,1242,0,1134,島根  北海道  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
さけ,2357,1kg,1944,0,1836,ﾉﾙｳｪｰ  北海道  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
はも,1042,1kg,2376,0,432,兵庫  徳島  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
たちうお,85,1kg,6480,0,4320,宮城  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
たこ,179,1kg,3900,0,2200,香川  兵庫  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
あさり,491,1kg,1404,0,756,韓国  熊本  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
養成うなぎ,377,1kg,5890,0,1100,愛知  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
冷凍もんごいか,265,1kg,4320,3780,972,ﾓﾛｯｺ  ﾌｨﾘﾋﾟﾝ  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
冷凍たこ,0,0,0,0,0,,令和5年8月10日（木）,suiexcel-7 (14).xlsx
冷凍えび,1970,1kg,2268,1728,972,ｲﾝﾄﾞ  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
塩さば,2202,1kg,960,0,500,ﾉﾙｳｪｰ  国産  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
塩さけ,1790,1kg,1550,0,550,ﾁﾘ  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
塩すけそうこ,100,1kg,2570,0,1100,ｱﾒﾘｶ  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
塩さんま,218,1kg,960,960,960,宮城  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
開干さんま,100,1kg,2160,0,1404,北海道  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
開干あじ,295,1kg,1944,0,1080,長崎  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
若干かれい,200,1kg,1620,0,972,島根  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
ちりめん,260,1kg,3888,0,540,兵庫  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
なまりぶし,11,1kg,1950,0,800,静岡  他,令和5年8月10日（木）,suiexcel-7 (14).xlsx
くろまぐろ,2520,1kg,3996,0,3780,三重  宮城  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
きわだ,912,1kg,2700,2160,324,和歌山  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
あじ,510,1kg,1270,0,300,兵庫  静岡  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
さば,1458,1kg,540,0,432,宮城  石川  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
まいわし,153,1kg,432,0,324,宮城  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
さんま,0,0,0,0,0,,令和5年8月12日（土）,suiexcel-8 (15).xlsx
養成ぶり,783,1kg,1650,0,1300,熊本  宮崎  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
かつお,3202,1kg,1300,0,480,千葉  宮城  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
養成まだい,8115,1Kg,1350,0,540,愛媛  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
養成はまち,934,1kg,1530,0,900,高知  徳島  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
養成かんぱち,2771,1kg,2052,0,1728,鹿児島  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
するめいか,716,1kg,1188,0,1080,鳥取  北海道  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
さけ,4517,1kg,2268,0,2052,ﾉﾙｳｪｰ  北海道  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
はも,2776,1kg,2700,0,540,兵庫  徳島  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
たちうお,6,1kg,5400,0,3240,宮城  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
たこ,228,1kg,3900,0,2200,兵庫  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
あさり,630,1kg,1296,0,540,韓国  熊本  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
養成うなぎ,575,1kg,6480,0,1404,愛知  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
冷凍もんごいか,281,1kg,4320,3780,972,ﾓﾛｯｺ  ﾌｨﾘﾋﾟﾝ  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
冷凍たこ,0,0,0,0,0,,令和5年8月12日（土）,suiexcel-8 (15).xlsx
冷凍えび,2203,1kg,4000,0,860,ｲﾝﾄﾞ  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
塩さば,1506,1kg,1000,0,500,ﾉﾙｳｪｰ  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
塩さけ,1730,1kg,2100,0,400,ﾁﾘ  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
塩すけそうこ,182,1kg,3360,0,1000,ｱﾒﾘｶ  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
塩さんま,0,0,0,0,0,,令和5年8月12日（土）,suiexcel-8 (15).xlsx
開干さんま,100,1kg,2160,0,1404,北海道  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
開干あじ,173,1kg,1944,0,1080,長崎  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
若干かれい,100,1kg,1620,0,972,島根  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
ちりめん,1527,1kg,5400,0,2592,宮崎  兵庫  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
なまりぶし,20,1kg,1950,0,900,静岡  他,令和5年8月12日（土）,suiexcel-8 (15).xlsx
くろまぐろ,1453,1kg,3996,3726,2700,和歌山  宮城  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
きわだ,904,1kg,2700,1836,432,沖縄  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
あじ,1305,1kg,486,0,378,静岡  兵庫  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
さば,1665,1kg,594,0,486,長崎  石川  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
まいわし,3418,1kg,432,0,324,長崎  愛知  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
さんま,0,0,0,0,0,,令和5年8月19日（土）,suiexcel-9 (16).xlsx
養成ぶり,473,1kg,1620,0,1512,宮崎  熊本  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
かつお,2266,1kg,1188,0,972,高知  千葉  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
養成まだい,4572,1Kg,1350,0,540,愛媛  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
養成はまち,644,1kg,1590,0,1000,高知  徳島  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
養成かんぱち,1390,1kg,2106,0,1728,鹿児島  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
するめいか,66,1kg,2750,0,1500,北海道  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
さけ,2501,1kg,2160,0,1944,ﾉﾙｳｪｰ  北海道  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
はも,2056,1kg,1620,0,324,愛媛  徳島  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
たちうお,220.6,1kg,4320,0,2160,宮城  兵庫  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
たこ,229,1kg,2808,0,1620,香川  兵庫  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
あさり,304,1kg,1500,0,600,熊本  愛知  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
養成うなぎ,65,1kg,6372,0,1296,愛知  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
冷凍もんごいか,258,1kg,4320,3780,972,ﾓﾛｯｺ  ﾌｨﾘﾋﾟﾝ  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
冷凍たこ,0,0,0,0,0,,令和5年8月19日（土）,suiexcel-9 (16).xlsx
冷凍えび,1608,1kg,2268,1728,972,ｲﾝﾄﾞ  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
塩さば,3358,1kg,756,648,540,国産  ﾉﾙｳｪｰ  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
塩さけ,336,1kg,2100,0,1050,ﾁﾘ  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
塩すけそうこ,200,1kg,2250,0,980,ｱﾒﾘｶ  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
塩さんま,405,1kg,910,910,910,宮城  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
開干さんま,100,1kg,2160,0,1404,北海道  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
開干あじ,315,1kg,1250,0,850,長崎  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
若干かれい,100,1kg,1620,0,972,島根  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
ちりめん,1250,1kg,4320,0,540,宮崎  兵庫  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
なまりぶし,26,1kg,2000,0,900,静岡  他,令和5年8月19日（土）,suiexcel-9 (16).xlsx
くろまぐろ,763,1kg,3996,0,3726,長崎  宮城  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
きわだ,1048,1kg,2592,1728,1080,ｲﾝﾄﾞﾈｼｱ  沖縄  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
あじ,2097,1kg,648,0,540,兵庫  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
さば,2489,1kg,486,0,378,愛媛  石川  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
まいわし,1750,1kg,1250,0,320,愛知  大分  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
さんま,92,1kg,15000,0,2500,大阪  北海道  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
養成ぶり,293,1kg,1620,0,1512,宮崎  熊本  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
かつお,3291,1kg,864,0,648,岩手  千葉  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
養成まだい,4323,1kg,1250,0,880,愛媛  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
養成はまち,1013,1kg,1404,0,1188,徳島  高知  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
養成かんぱち,1727,1kg,2106,0,1728,鹿児島  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
するめいか,1001,1kg,1296,0,1188,鳥取  北海道  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
さけ,2247,1kg,2600,0,600,北海道  ﾉﾙｳｪｰ  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
はも,1702,1kg,1080,0,648,兵庫  徳島  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
たちうお,267,1kg,3672,0,3456,宮城  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
たこ,396,1kg,3500,0,1400,香川  兵庫  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
あさり,612,1kg,1404,0,486,愛知  熊本  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
養成うなぎ,93,1kg,6048,0,1296,愛知  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
冷凍もんごいか,250,1kg,4320,3780,972,ﾓﾛｯｺ  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
冷凍たこ,0,0,0,0,0,,令和5年8月21日（月）,suiexcel-10 (16).xlsx
冷凍えび,1354,1kg,2268,1728,972,ｲﾝﾄﾞ  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
塩さば,818,1kg,880,0,500,ﾉﾙｳｪｰ  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
塩さけ,1914,1kg,1450,0,500,ﾁﾘ  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
塩すけそうこ,324,1kg,2730,0,1000,ｱﾒﾘｶ  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
塩さんま,0,0,0,0,0,,令和5年8月21日（月）,suiexcel-10 (16).xlsx
開干さんま,100,1kg,2160,0,1404,北海道  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
開干あじ,270,1kg,1300,0,850,長崎  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
若干かれい,100,1kg,1620,0,972,島根  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
ちりめん,1261,1kg,4860,0,3456,宮崎  兵庫  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
なまりぶし,5,1kg,1950,1950,1950,静岡  他,令和5年8月21日（月）,suiexcel-10 (16).xlsx
くろまぐろ,608,1kg,3996,3996,3996,和歌山  宮城  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
きわだ,1623,1kg,2700,1566,1080,宮崎  沖縄  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
あじ,2229,1kg,4000,0,300,兵庫  山口  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
さば,1780,1kg,432,0,324,長崎  石川  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
まいわし,3164,1kg,432,0,324,長崎  愛知  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
さんま,18,1kg,1500,1500,1500,大阪  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
養成ぶり,241,1kg,1620,0,1512,宮崎  熊本  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
かつお,4060,1kg,864,0,648,宮城  千葉  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
養成まだい,2883,1Kg,1350,0,540,愛媛  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
養成はまち,330,1kg,1404,0,1188,徳島  高知  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
養成かんぱち,949,1kg,2106,0,1728,鹿児島  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
するめいか,1366,1kg,1188,0,1080,鳥取  北海道  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
さけ,1975,1kg,2160,0,1944,ﾉﾙｳｪｰ  北海道  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
はも,3302,1kg,2300,0,500,兵庫  徳島  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
たちうお,497,1kg,2592,0,2376,宮城  兵庫  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
たこ,195,1kg,3900,0,1400,香川  兵庫  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
あさり,445,1kg,1404,0,540,韓国  熊本  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
養成うなぎ,110,1kg,6048,0,1296,愛知  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
冷凍もんごいか,220,1kg,4320,3780,972,ﾓﾛｯｺ  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
冷凍たこ,0,0,0,0,0,,令和5年8月22日（火）,suiexcel-11 (16).xlsx
冷凍えび,1612,1kg,2268,1728,972,ｲﾝﾄﾞ  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
塩さば,1864,1kg,880,0,500,ﾉﾙｳｪｰ  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
塩さけ,1487,1kg,2100,0,450,ﾁﾘ  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
塩すけそうこ,79,1kg,2570,0,2190,ｱﾒﾘｶ  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
塩さんま,420,1kg,960,960,960,宮城  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
開干さんま,105,1kg,2160,0,1404,北海道  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
開干あじ,279,1kg,1250,0,850,長崎  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
若干かれい,100,1kg,1620,0,972,島根  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
ちりめん,1977,1kg,4320,0,1836,兵庫  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
なまりぶし,10,1kg,1950,1950,1950,静岡  他,令和5年8月22日（火）,suiexcel-11 (16).xlsx
くろまぐろ,839,1kg,3996,3456,2700,長崎  宮城  他,令和5年8月24日（木）,suiexcel-12 (15).xlsx
きわだ,1570,1kg,2700,1728,270,宮崎  沖縄  他,令和5年8月24日（木）,suiexcel-12 (15).xlsx
あじ,2790,1kg,702,0,594,長崎  兵庫  他,令和5年8月24日（木）,suiexcel-12 (15).xlsx
さば,2269,1kg,432,0,324,長崎  石川  他,令和5年8月24日（木）,suiexcel-12 (15).xlsx
まいわし,2267,1kg,432,0,324,長崎  愛知  他,令和5年8月24日（木）,suiexcel-12 (15).xlsx
さんま,6,1kg,3000,3000,3000,大阪  他,令和5年8月24日（木）,suiexcel-12 (15).xlsx
養成ぶり,124,1kg,1650,0,1200,熊本  宮崎  他,令和5年8月24日（木）,suiexcel-12 (15).xlsx
かつお,2404,1kg,540,0,324,高知  千葉  他,令和5年8月24日（木）,suiexcel-12 (15).xlsx
養成まだい,4164,1Kg,1350,0,540,愛媛  他,令和5年8月24日（木）,suiexcel-12 (15).xlsx
養成はまち,455,1kg,1730,0,1100,高知  徳島  他,令和5年8月24日（木）,suiexcel-12 (15).xlsx
養成かんぱち,1301,1kg,2030,0,1350,鹿児島  他,令和5年8月24日（木）,suiexcel-12 (15).xlsx
するめいか,990,1kg,1188,0,1080,鳥取  北海道  他,令和5年8月24日（木）,suiexcel-12 (15).xlsx
さけ,2252,1kg,2052,0,1836,ﾉﾙｳｪｰ  北海道  他,令和5年8月24日（木）,suiexcel-12 (15).xlsx
はも,2096,1kg,2200,0,500,兵庫  徳島  他,令和5年8月24日（木）,suiexcel-12 (15).xlsx
たちうお,425,1kg,1728,0,1404,宮城  兵庫  他,令和5年8月24日（木）,suiexcel-12 (15).xlsx
たこ,226,1kg,3900,0,1400,香川  兵庫  他,令和5年8月24日（木）,suiexcel-12 (15).xlsx
あさり,501,1kg,1404,0,540,韓国  熊本  他,令和5年8月24日（木）,suiexcel-12 (15).xlsx
養成うなぎ,105,1kg,5616,0,1296,愛知  他,令和5年8月24日（木）,suiexcel-12 (15).xlsx
冷凍もんごいか,250,1kg,4320,3780,972,ﾓﾛｯｺ  他,令和5年8月24日（木）,suiexcel-12 (15).xlsx
冷凍たこ,0,0,0,0,0,,令和5年8月24日（木）,suiexcel-12 (15).xlsx
冷凍えび,1532,1kg,2268,1728,972,ｲﾝﾄﾞ  他,令和5年8月24日（木）,suiexcel-12 (15).xlsx
塩さば,1482,1kg,880,0,500,ﾉﾙｳｪｰ  他,令和5年8月24日（木）,suiexcel-12 (15).xlsx
塩さけ,1191,1kg,1150,0,800,ﾁﾘ  他,令和5年8月24日（木）,suiexcel-12 (15).xlsx
塩すけそうこ,202,1kg,2250,0,980,ｱﾒﾘｶ  他,令和5年8月24日（木）,suiexcel-12 (15).xlsx
