品目,数量,単位,高値,安値,主な産地,日付,元ファイル
ちりめん,1164,1kg,4104,648,,令和2年3月12日（木）,suiexcel-7 (16).xls
かなぎちりめん,12,1kg,540,540,,令和2年3月12日（木）,suiexcel-7 (16).xls
かますごかまあげ,59,1kg,2140,1790,,令和2年3月12日（木）,suiexcel-7 (16).xls
くろまぐろ,218,1kg,2900,2700,,令和2年3月13日（金）,suiexcel-8 (16).xls
きわだ,1563,1kg,2320,648,,令和2年3月13日（金）,suiexcel-8 (16).xls
あじ,740,1kg,1750,432,,令和2年3月13日（金）,suiexcel-8 (16).xls
さば,1764,1kg,432,250,,令和2年3月13日（金）,suiexcel-8 (16).xls
まいわし,3280,1kg,270,130,,令和2年3月13日（金）,suiexcel-8 (16).xls
養成ぶり,1446,1kg,2430,650,,令和2年3月13日（金）,suiexcel-8 (16).xls
養成まだい,3605,1kg,1350,670,,令和2年3月13日（金）,suiexcel-8 (16).xls
さごし,250,1kg,864,648,,令和2年3月13日（金）,suiexcel-8 (16).xls
かれい,392,1kg,2200,540,,令和2年3月13日（金）,suiexcel-8 (16).xls
養成はまち,730,1kg,1188,900,,令和2年3月13日（金）,suiexcel-8 (16).xls
養成かんぱち,884,1kg,1944,1300,,令和2年3月13日（金）,suiexcel-8 (16).xls
するめいか,325,1kg,1080,972,,令和2年3月13日（金）,suiexcel-8 (16).xls
さけ,2332,1kg,1850,530,,令和2年3月13日（金）,suiexcel-8 (16).xls
たこ,429,1kg,4330,600,,令和2年3月13日（金）,suiexcel-8 (16).xls
かに,161,1kg,4570,2000,,令和2年3月13日（金）,suiexcel-8 (16).xls
はまぐり,264,1kg,2160,400,,令和2年3月13日（金）,suiexcel-8 (16).xls
あさり,2715,1kg,890,160,,令和2年3月13日（金）,suiexcel-8 (16).xls
かき,2967,1kg,3000,600,,令和2年3月13日（金）,suiexcel-8 (16).xls
冷凍もんごいか,220,1kg,3888,756,,令和2年3月13日（金）,suiexcel-8 (16).xls
冷凍たこ,100,1kg,2484,864,,令和2年3月13日（金）,suiexcel-8 (16).xls
冷凍えび,1038,1kg,4428,710,,令和2年3月13日（金）,suiexcel-8 (16).xls
塩さば,2868,1kg,3550,324,,令和2年3月13日（金）,suiexcel-8 (16).xls
塩さけ,572,1kg,1380,300,,令和2年3月13日（金）,suiexcel-8 (16).xls
塩すけそうこ,315,1kg,2750,800,,令和2年3月13日（金）,suiexcel-8 (16).xls
塩さんま,15,1kg,490,490,,令和2年3月13日（金）,suiexcel-8 (16).xls
開干さんま,316,1kg,1500,550,,令和2年3月13日（金）,suiexcel-8 (16).xls
開干あじ,564,1kg,1296,650,,令和2年3月13日（金）,suiexcel-8 (16).xls
ちりめん,663,1kg,2808,500,,令和2年3月13日（金）,suiexcel-8 (16).xls
かなぎちりめん,200,1kg,4320,4320,,令和2年3月13日（金）,suiexcel-8 (16).xls
かますごかまあげ,101,1kg,2000,1430,,令和2年3月13日（金）,suiexcel-8 (16).xls
くろまぐろ,263,1kg,2900,2000,,令和2年3月14日（土）,suiexcel-9 (16).xls
きわだ,1574,1kg,2320,648,,令和2年3月14日（土）,suiexcel-9 (16).xls
あじ,1855,1Kg,3200,594,,令和2年3月14日（土）,suiexcel-9 (16).xls
さば,3677,1Kg,600,330,,令和2年3月14日（土）,suiexcel-9 (16).xls
まいわし,3750,1Kg,216,108,,令和2年3月14日（土）,suiexcel-9 (16).xls
養成ぶり,2412,1kg,2430,240,,令和2年3月14日（土）,suiexcel-9 (16).xls
養成まだい,4896,1Kg,1350,490,,令和2年3月14日（土）,suiexcel-9 (16).xls
さごし,833,1Kg,864,648,,令和2年3月14日（土）,suiexcel-9 (16).xls
かれい,1593,1Kg,2200,540,,令和2年3月14日（土）,suiexcel-9 (16).xls
養成はまち,897,1kg,1188,900,,令和2年3月14日（土）,suiexcel-9 (16).xls
養成かんぱち,1240,1Kg,2000,1300,,令和2年3月14日（土）,suiexcel-9 (16).xls
するめいか,432,1Kg,1080,972,,令和2年3月14日（土）,suiexcel-9 (16).xls
さけ,2631,1kg,1800,380,,令和2年3月14日（土）,suiexcel-9 (16).xls
たこ,542,1Kg,2500,710,,令和2年3月14日（土）,suiexcel-9 (16).xls
かに,199,1Kg,5000,2140,,令和2年3月14日（土）,suiexcel-9 (16).xls
はまぐり,245,1Kg,2160,400,,令和2年3月14日（土）,suiexcel-9 (16).xls
あさり,2792,1Kg,890,300,,令和2年3月14日（土）,suiexcel-9 (16).xls
かき,3828,1Kg,2130,300,,令和2年3月14日（土）,suiexcel-9 (16).xls
冷凍もんごいか,469,1kg,3888,700,,令和2年3月14日（土）,suiexcel-9 (16).xls
冷凍たこ,100,1Kg,2484,864,,令和2年3月14日（土）,suiexcel-9 (16).xls
冷凍えび,712,1Kg,4428,756,,令和2年3月14日（土）,suiexcel-9 (16).xls
塩さば,3536,1kg,760,324,,令和2年3月14日（土）,suiexcel-9 (16).xls
塩さけ,572,1Kg,900,540,,令和2年3月14日（土）,suiexcel-9 (16).xls
塩すけそうこ,622,1kg,2750,830,,令和2年3月14日（土）,suiexcel-9 (16).xls
開干さんま,435,1kg,1500,350,,令和2年3月14日（土）,suiexcel-9 (16).xls
開干あじ,347,1kg,1296,140,,令和2年3月14日（土）,suiexcel-9 (16).xls
ちりめん,1184,1kg,3888,900,,令和2年3月14日（土）,suiexcel-9 (16).xls
かなぎちりめん,20,1Kg,4320,2700,,令和2年3月14日（土）,suiexcel-9 (16).xls
かますごかまあげ,174,1Kg,1512,1170,,令和2年3月14日（土）,suiexcel-9 (16).xls
くろまぐろ,67,1kg,2900,2900,,令和2年3月16日（月）,suiexcel-10 (16).xls
きわだ,1040,1kg,2180,756,,令和2年3月16日（月）,suiexcel-10 (16).xls
あじ,869,1kg,2200,594,,令和2年3月16日（月）,suiexcel-10 (16).xls
さば,4246,1kg,700,150,,令和2年3月16日（月）,suiexcel-10 (16).xls
まいわし,3710,1kg,216,108,,令和2年3月16日（月）,suiexcel-10 (16).xls
養成ぶり,2258,1kg,2430,620,,令和2年3月16日（月）,suiexcel-10 (16).xls
養成まだい,4456,1kg,1350,650,,令和2年3月16日（月）,suiexcel-10 (16).xls
さごし,800,1kg,864,648,,令和2年3月16日（月）,suiexcel-10 (16).xls
かれい,2113,1kg,2200,430,,令和2年3月16日（月）,suiexcel-10 (16).xls
養成はまち,1067,1kg,1188,900,,令和2年3月16日（月）,suiexcel-10 (16).xls
養成かんぱち,1202,1kg,1944,1100,,令和2年3月16日（月）,suiexcel-10 (16).xls
するめいか,1350,1kg,1080,840,,令和2年3月16日（月）,suiexcel-10 (16).xls
さけ,2367,1kg,3170,670,,令和2年3月16日（月）,suiexcel-10 (16).xls
たこ,507,1kg,4330,648,,令和2年3月16日（月）,suiexcel-10 (16).xls
かに,119,1kg,5000,1080,,令和2年3月16日（月）,suiexcel-10 (16).xls
はまぐり,233,1kg,2160,400,,令和2年3月16日（月）,suiexcel-10 (16).xls
あさり,3538,1kg,890,370,,令和2年3月16日（月）,suiexcel-10 (16).xls
かき,3300,1kg,2200,600,,令和2年3月16日（月）,suiexcel-10 (16).xls
冷凍もんごいか,469,1kg,3888,700,,令和2年3月16日（月）,suiexcel-10 (16).xls
冷凍たこ,100,1kg,2484,864,,令和2年3月16日（月）,suiexcel-10 (16).xls
冷凍えび,662,1kg,4428,756,,令和2年3月16日（月）,suiexcel-10 (16).xls
塩さば,3083,1kg,670,324,,令和2年3月16日（月）,suiexcel-10 (16).xls
塩さけ,3249,1kg,1944,500,,令和2年3月16日（月）,suiexcel-10 (16).xls
塩すけそうこ,1326,1kg,2916,700,,令和2年3月16日（月）,suiexcel-10 (16).xls
開干さんま,287,1kg,1500,350,,令和2年3月16日（月）,suiexcel-10 (16).xls
開干あじ,408,1kg,1296,620,,令和2年3月16日（月）,suiexcel-10 (16).xls
ちりめん,3236,1kg,3240,1000,,令和2年3月16日（月）,suiexcel-10 (16).xls
かますごかまあげ,134,1kg,1430,1140,,令和2年3月16日（月）,suiexcel-10 (16).xls
きわだ,1210,1kg,2320,600,,令和2年3月17日（火）,suiexcel-11 (14).xls
あじ,648,1kg,900,260,,令和2年3月17日（火）,suiexcel-11 (14).xls
さば,4540,1kg,560,160,,令和2年3月17日（火）,suiexcel-11 (14).xls
まいわし,3150,1kg,324,100,,令和2年3月17日（火）,suiexcel-11 (14).xls
養成ぶり,1771,1kg,1580,680,,令和2年3月17日（火）,suiexcel-11 (14).xls
養成まだい,3486,1kg,11230,730,,令和2年3月17日（火）,suiexcel-11 (14).xls
さごし,1237,1kg,864,480,,令和2年3月17日（火）,suiexcel-11 (14).xls
かれい,568,1kg,3000,260,,令和2年3月17日（火）,suiexcel-11 (14).xls
養成はまち,578,1kg,1188,900,,令和2年3月17日（火）,suiexcel-11 (14).xls
養成かんぱち,794,1kg,1944,550,,令和2年3月17日（火）,suiexcel-11 (14).xls
するめいか,400,1kg,972,756,,令和2年3月17日（火）,suiexcel-11 (14).xls
さけ,1917,1kg,1800,750,,令和2年3月17日（火）,suiexcel-11 (14).xls
たこ,453,1kg,4330,400,,令和2年3月17日（火）,suiexcel-11 (14).xls
かに,153,1kg,4800,490,,令和2年3月17日（火）,suiexcel-11 (14).xls
はまぐり,244,1kg,2160,350,,令和2年3月17日（火）,suiexcel-11 (14).xls
あさり,2907,1kg,890,200,,令和2年3月17日（火）,suiexcel-11 (14).xls
かき,3136,1kg,2000,300,,令和2年3月17日（火）,suiexcel-11 (14).xls
冷凍もんごいか,200,1kg,3888,756,,令和2年3月17日（火）,suiexcel-11 (14).xls
冷凍たこ,100,1kg,2484,864,,令和2年3月17日（火）,suiexcel-11 (14).xls
冷凍えび,614,1kg,4428,680,,令和2年3月17日（火）,suiexcel-11 (14).xls
塩さば,2014,1kg,680,324,,令和2年3月17日（火）,suiexcel-11 (14).xls
塩さけ,686,1kg,950,540,,令和2年3月17日（火）,suiexcel-11 (14).xls
塩すけそうこ,404,1kg,2750,1300,,令和2年3月17日（火）,suiexcel-11 (14).xls
開干さんま,272,1kg,1500,550,,令和2年3月17日（火）,suiexcel-11 (14).xls
開干あじ,209,1kg,1296,140,,令和2年3月17日（火）,suiexcel-11 (14).xls
ちりめん,580,1kg,3780,750,,令和2年3月17日（火）,suiexcel-11 (14).xls
かますごかまあげ,56,1kg,1250,850,,令和2年3月17日（火）,suiexcel-11 (14).xls
くろまぐろ,103,1kg,2750,2750,,令和2年3月18日（水）,suiexcel-12 (14).xls
きわだ,644,1kg,2320,324,,令和2年3月18日（水）,suiexcel-12 (14).xls
あじ,250,1Kg,648,540,,令和2年3月18日（水）,suiexcel-12 (14).xls
さば,2105,1Kg,660,216,,令和2年3月18日（水）,suiexcel-12 (14).xls
まいわし,1920,1Kg,216,108,,令和2年3月18日（水）,suiexcel-12 (14).xls
養成ぶり,1047,1kg,2430,650,,令和2年3月18日（水）,suiexcel-12 (14).xls
養成まだい,2203,1Kg,1350,650,,令和2年3月18日（水）,suiexcel-12 (14).xls
さごし,560,1Kg,864,648,,令和2年3月18日（水）,suiexcel-12 (14).xls
かれい,314,1Kg,1080,700,,令和2年3月18日（水）,suiexcel-12 (14).xls
養成はまち,584,1kg,1188,900,,令和2年3月18日（水）,suiexcel-12 (14).xls
養成かんぱち,732,1Kg,1944,1300,,令和2年3月18日（水）,suiexcel-12 (14).xls
するめいか,922,1Kg,2060,864,,令和2年3月18日（水）,suiexcel-12 (14).xls
さけ,1008,1Kg,1650,800,,令和2年3月18日（水）,suiexcel-12 (14).xls
たこ,303,1Kg,4330,648,,令和2年3月18日（水）,suiexcel-12 (14).xls
かに,147,1kg,5000,700,,令和2年3月18日（水）,suiexcel-12 (14).xls
はまぐり,204,1Kg,2160,1080,,令和2年3月18日（水）,suiexcel-12 (14).xls
あさり,2497,1Kg,864,360,,令和2年3月18日（水）,suiexcel-12 (14).xls
かき,2709,1Kg,1944,300,,令和2年3月18日（水）,suiexcel-12 (14).xls
冷凍もんごいか,210,1Kg,3888,756,,令和2年3月18日（水）,suiexcel-12 (14).xls
冷凍たこ,250,1kg,2484,700,,令和2年3月18日（水）,suiexcel-12 (14).xls
冷凍えび,631,1Kg,4428,720,,令和2年3月18日（水）,suiexcel-12 (14).xls
塩さば,1926,1Kg,3550,410,,令和2年3月18日（水）,suiexcel-12 (14).xls
塩さけ,1152,1kg,850,648,,令和2年3月18日（水）,suiexcel-12 (14).xls
塩すけそうこ,204,1kg,3900,1700,,令和2年3月18日（水）,suiexcel-12 (14).xls
開干さんま,204,1kg,1500,350,,令和2年3月18日（水）,suiexcel-12 (14).xls
開干あじ,277,1Kg,1296,630,,令和2年3月18日（水）,suiexcel-12 (14).xls
ちりめん,584,1Kg,3996,700,,令和2年3月18日（水）,suiexcel-12 (14).xls
かなぎちりめん,5,1Kg,2160,2160,,令和2年3月18日（水）,suiexcel-12 (14).xls
くろまぐろ,130,1kg,2900,2600,,令和2年3月19日（木）,suiexcel-13 (14).xls
きわだ,1142,1kg,3800,648,,令和2年3月19日（木）,suiexcel-13 (14).xls
あじ,2196,1kg,2500,270,,令和2年3月19日（木）,suiexcel-13 (14).xls
さば,3258,1kg,1800,216,,令和2年3月19日（木）,suiexcel-13 (14).xls
まいわし,250,1kg,540,432,,令和2年3月19日（木）,suiexcel-13 (14).xls
養成ぶり,1742,1kg,2430,680,,令和2年3月19日（木）,suiexcel-13 (14).xls
養成まだい,2477,1kg,1350,550,,令和2年3月19日（木）,suiexcel-13 (14).xls
さごし,790,1kg,756,540,,令和2年3月19日（木）,suiexcel-13 (14).xls
かれい,501,1kg,3500,540,,令和2年3月19日（木）,suiexcel-13 (14).xls
養成はまち,636,1kg,1188,900,,令和2年3月19日（木）,suiexcel-13 (14).xls
養成かんぱち,802,1kg,1944,1300,,令和2年3月19日（木）,suiexcel-13 (14).xls
するめいか,700,1kg,1134,1026,,令和2年3月19日（木）,suiexcel-13 (14).xls
さけ,2922,1kg,2540,400,,令和2年3月19日（木）,suiexcel-13 (14).xls
たこ,648,1kg,4330,540,,令和2年3月19日（木）,suiexcel-13 (14).xls
かに,109,1kg,5000,2140,,令和2年3月19日（木）,suiexcel-13 (14).xls
はまぐり,265,1kg,2500,400,,令和2年3月19日（木）,suiexcel-13 (14).xls
あさり,3784,1kg,900,160,,令和2年3月19日（木）,suiexcel-13 (14).xls
かき,3644,1kg,1944,300,,令和2年3月19日（木）,suiexcel-13 (14).xls
冷凍もんごいか,200,1kg,3888,756,,令和2年3月19日（木）,suiexcel-13 (14).xls
冷凍たこ,100,1kg,2484,864,,令和2年3月19日（木）,suiexcel-13 (14).xls
冷凍えび,824,1kg,4428,750,,令和2年3月19日（木）,suiexcel-13 (14).xls
塩さば,4096,1kg,930,324,,令和2年3月19日（木）,suiexcel-13 (14).xls
塩さけ,3218,1kg,1728,650,,令和2年3月19日（木）,suiexcel-13 (14).xls
塩すけそうこ,598,1kg,2750,756,,令和2年3月19日（木）,suiexcel-13 (14).xls
開干さんま,281,1kg,1500,430,,令和2年3月19日（木）,suiexcel-13 (14).xls
開干あじ,617,1kg,1296,140,,令和2年3月19日（木）,suiexcel-13 (14).xls
ちりめん,492,1kg,3780,950,,令和2年3月19日（木）,suiexcel-13 (14).xls
かなぎちりめん,50,1kg,2700,2160,,令和2年3月19日（木）,suiexcel-13 (14).xls
かますごかまあげ,28,1kg,1250,1070,,令和2年3月19日（木）,suiexcel-13 (14).xls
くろまぐろ,396,1kg,2950,2750,,令和2年3月21日（土）,suiexcel-14 (14).xls
きわだ,1797,1kg,2320,600,,令和2年3月21日（土）,suiexcel-14 (14).xls
あじ,2625,1kg,930,378,,令和2年3月21日（土）,suiexcel-14 (14).xls
さば,6251,1kg,960,216,,令和2年3月21日（土）,suiexcel-14 (14).xls
まいわし,2160,1kg,378,270,,令和2年3月21日（土）,suiexcel-14 (14).xls
養成ぶり,2760,1kg,2430,650,,令和2年3月21日（土）,suiexcel-14 (14).xls
養成まだい,6184,1kg,1350,660,,令和2年3月21日（土）,suiexcel-14 (14).xls
さごし,455,1kg,1000,648,,令和2年3月21日（土）,suiexcel-14 (14).xls
かれい,2292,1kg,1250,550,,令和2年3月21日（土）,suiexcel-14 (14).xls
養成はまち,1561,1kg,1188,900,,令和2年3月21日（土）,suiexcel-14 (14).xls
養成かんぱち,1753,1kg,1944,1300,,令和2年3月21日（土）,suiexcel-14 (14).xls
するめいか,1945,1kg,972,480,,令和2年3月21日（土）,suiexcel-14 (14).xls
さけ,4046,1kg,1850,500,,令和2年3月21日（土）,suiexcel-14 (14).xls
たこ,554,1kg,4330,540,,令和2年3月21日（土）,suiexcel-14 (14).xls
かに,316,1kg,5000,1130,,令和2年3月21日（土）,suiexcel-14 (14).xls
はまぐり,295,1kg,2160,300,,令和2年3月21日（土）,suiexcel-14 (14).xls
あさり,3820,1kg,900,200,,令和2年3月21日（土）,suiexcel-14 (14).xls
かき,4250,1kg,2200,300,,令和2年3月21日（土）,suiexcel-14 (14).xls
冷凍もんごいか,236,1kg,3888,756,,令和2年3月21日（土）,suiexcel-14 (14).xls
冷凍たこ,100,1kg,2484,864,,令和2年3月21日（土）,suiexcel-14 (14).xls
冷凍えび,951,1kg,4428,750,,令和2年3月21日（土）,suiexcel-14 (14).xls
塩さば,3137,1kg,930,250,,令和2年3月21日（土）,suiexcel-14 (14).xls
塩さけ,2555,1kg,2160,650,,令和2年3月21日（土）,suiexcel-14 (14).xls
塩すけそうこ,549,1kg,2200,800,,令和2年3月21日（土）,suiexcel-14 (14).xls
開干さんま,431,1kg,1500,350,,令和2年3月21日（土）,suiexcel-14 (14).xls
開干あじ,210,1kg,2000,650,,令和2年3月21日（土）,suiexcel-14 (14).xls
ちりめん,2092,1kg,3456,810,,令和2年3月21日（土）,suiexcel-14 (14).xls
かますごかまあげ,45,1kg,1250,890,,令和2年3月21日（土）,suiexcel-14 (14).xls
くろまぐろ,79,1kg,2900,2900,,令和2年3月23日（月）,suiexcel-15 (14).xls
きわだ,1172,1kg,2320,700,,令和2年3月23日（月）,suiexcel-15 (14).xls
あじ,3916,1kg,2500,290,,令和2年3月23日（月）,suiexcel-15 (14).xls
さば,4109,1kg,940,170,,令和2年3月23日（月）,suiexcel-15 (14).xls
まいわし,2780,1kg,300,108,,令和2年3月23日（月）,suiexcel-15 (14).xls
養成ぶり,1840,1kg,1430,680,,令和2年3月23日（月）,suiexcel-15 (14).xls
養成まだい,4357,1kg,1350,680,,令和2年3月23日（月）,suiexcel-15 (14).xls
かれい,170,1kg,3500,700,,令和2年3月23日（月）,suiexcel-15 (14).xls
養成はまち,1347,1kg,1188,700,,令和2年3月23日（月）,suiexcel-15 (14).xls
養成かんぱち,1311,1kg,1944,1300,,令和2年3月23日（月）,suiexcel-15 (14).xls
するめいか,3170,1kg,1000,460,,令和2年3月23日（月）,suiexcel-15 (14).xls
さけ,2961,1kg,1850,880,,令和2年3月23日（月）,suiexcel-15 (14).xls
たこ,415,1kg,4330,756,,令和2年3月23日（月）,suiexcel-15 (14).xls
かに,184,1kg,5000,770,,令和2年3月23日（月）,suiexcel-15 (14).xls
はまぐり,243,1kg,2160,300,,令和2年3月23日（月）,suiexcel-15 (14).xls
あさり,3863,1kg,900,200,,令和2年3月23日（月）,suiexcel-15 (14).xls
かき,5301,1kg,2200,300,,令和2年3月23日（月）,suiexcel-15 (14).xls
冷凍もんごいか,200,1kg,3888,756,,令和2年3月23日（月）,suiexcel-15 (14).xls
冷凍たこ,100,1kg,2484,864,,令和2年3月23日（月）,suiexcel-15 (14).xls
冷凍えび,766,1kg,4428,756,,令和2年3月23日（月）,suiexcel-15 (14).xls
塩さば,2218,1kg,740,420,,令和2年3月23日（月）,suiexcel-15 (14).xls
塩さけ,268,1kg,1728,750,,令和2年3月23日（月）,suiexcel-15 (14).xls
塩すけそうこ,337,1kg,2376,1080,,令和2年3月23日（月）,suiexcel-15 (14).xls
塩さんま,1000,1kg,702,486,,令和2年3月23日（月）,suiexcel-15 (14).xls
開干さんま,354,1kg,1500,350,,令和2年3月23日（月）,suiexcel-15 (14).xls
開干あじ,400,1kg,1296,140,,令和2年3月23日（月）,suiexcel-15 (14).xls
ちりめん,1046,1kg,2160,972,,令和2年3月23日（月）,suiexcel-15 (14).xls
かますごかまあげ,245,1kg,1250,890,,令和2年3月23日（月）,suiexcel-15 (14).xls
きわだ,1817,1kg,2320,600,,令和2年3月24日（火）,suiexcel-16 (14).xls
あじ,2675,1kg,660,240,,令和2年3月24日（火）,suiexcel-16 (14).xls
さば,5595,1kg,990,180,,令和2年3月24日（火）,suiexcel-16 (14).xls
まいわし,4450,1kg,280,108,,令和2年3月24日（火）,suiexcel-16 (14).xls
養成ぶり,1895,1kg,2430,670,,令和2年3月24日（火）,suiexcel-16 (14).xls
養成まだい,3641,1kg,1350,700,,令和2年3月24日（火）,suiexcel-16 (14).xls
さごし,358,1kg,950,648,,令和2年3月24日（火）,suiexcel-16 (14).xls
かれい,2398,1kg,2200,300,,令和2年3月24日（火）,suiexcel-16 (14).xls
養成はまち,651,1kg,1188,900,,令和2年3月24日（火）,suiexcel-16 (14).xls
養成かんぱち,815,1kg,1944,1300,,令和2年3月24日（火）,suiexcel-16 (14).xls
するめいか,1130,1kg,918,780,,令和2年3月24日（火）,suiexcel-16 (14).xls
さけ,2111,1kg,1850,550,,令和2年3月24日（火）,suiexcel-16 (14).xls
たこ,312,1kg,4500,756,,令和2年3月24日（火）,suiexcel-16 (14).xls
